"Step","4l4h32-agtt-shortest-path (path) - train/loss","4l4h32-agtt-shortest-path (path) - train/loss__MIN","4l4h32-agtt-shortest-path (path) - train/loss__MAX","4l4h32-agtt-shortest-path (path) - val/loss","4l4h32-agtt-shortest-path (path) - val/loss__MIN","4l4h32-agtt-shortest-path (path) - val/loss__MAX","5l64-mpnn-shortest-path (er+sbm+path) - train/loss","5l64-mpnn-shortest-path (er+sbm+path) - train/loss__MIN","5l64-mpnn-shortest-path (er+sbm+path) - train/loss__MAX","5l64-mpnn-shortest-path (er+sbm+path) - val/loss","5l64-mpnn-shortest-path (er+sbm+path) - val/loss__MIN","5l64-mpnn-shortest-path (er+sbm+path) - val/loss__MAX","4l4h32-gps-shortest-path (er+sbm+path) - train/loss","4l4h32-gps-shortest-path (er+sbm+path) - train/loss__MIN","4l4h32-gps-shortest-path (er+sbm+path) - train/loss__MAX","4l4h32-gps-shortest-path (er+sbm+path) - val/loss","4l4h32-gps-shortest-path (er+sbm+path) - val/loss__MIN","4l4h32-gps-shortest-path (er+sbm+path) - val/loss__MAX","2l4h16-ibtt-shortest-path (path) - train/loss","2l4h16-ibtt-shortest-path (path) - train/loss__MIN","2l4h16-ibtt-shortest-path (path) - train/loss__MAX","2l4h16-ibtt-shortest-path (path) - val/loss","2l4h16-ibtt-shortest-path (path) - val/loss__MIN","2l4h16-ibtt-shortest-path (path) - val/loss__MAX"
"113","0.5985715426504612","0.5985715426504612","0.5985715426504612","0.49878471717238426","0.49878471717238426","0.49878471717238426","0.45200246199965477","0.45200246199965477","0.45200246199965477","0.46017206289495033","0.46017206289495033","0.46017206289495033","0.31392064814766246","0.31392064814766246","0.31392064814766246","0.6281522144563496","0.6281522144563496","0.6281522144563496","0.607257620493571","0.607257620493571","0.607257620493571","0.5993682719193972","0.5993682719193972","0.5993682719193972"
"114","0.6120725758373737","0.6120725758373737","0.6120725758373737","0.5176945477724075","0.5176945477724075","0.5176945477724075","0.4312513346473376","0.4312513346473376","0.4312513346473376","0.46420523524284363","0.46420523524284363","0.46420523524284363","0.2994345376888911","0.2994345376888911","0.2994345376888911","0.6634322994699081","0.6634322994699081","0.6634322994699081","0.5945988655090332","0.5945988655090332","0.5945988655090332","0.6385878186959487","0.6385878186959487","0.6385878186959487"
"115","0.5556017234921455","0.5556017234921455","0.5556017234921455","0.4646572098135948","0.4646572098135948","0.4646572098135948","0.4426742767294248","0.4426742767294248","0.4426742767294248","0.580139002452294","0.580139002452294","0.580139002452294","0.3007370736449957","0.3007370736449957","0.3007370736449957","0.6941333701834083","0.6941333701834083","0.6941333701834083","0.5922846337159474","0.5922846337159474","0.5922846337159474","0.5702216969086573","0.5702216969086573","0.5702216969086573"
"116","0.6526940166950226","0.6526940166950226","0.6526940166950226","0.46689843386411667","0.46689843386411667","0.46689843386411667","0.42872073252995807","0.42872073252995807","0.42872073252995807","0.4611144059648116","0.4611144059648116","0.4611144059648116","0.2967023669431607","0.2967023669431607","0.2967023669431607","0.6517235593249401","0.6517235593249401","0.6517235593249401","0.5832578500111898","0.5832578500111898","0.5832578500111898","0.5671511361232171","0.5671511361232171","0.5671511361232171"
"117","0.6228150837123394","0.6228150837123394","0.6228150837123394","0.4163748472929001","0.4163748472929001","0.4163748472929001","0.43516305461525917","0.43516305461525917","0.43516305461525917","0.4724730458110571","0.4724730458110571","0.4724730458110571","0.29676537091533345","0.29676537091533345","0.29676537091533345","0.6273484715881447","0.6273484715881447","0.6273484715881447","0.5959080576896667","0.5959080576896667","0.5959080576896667","0.556239861708421","0.556239861708421","0.556239861708421"
"118","0.5223205871880054","0.5223205871880054","0.5223205871880054","0.4217754676938057","0.4217754676938057","0.4217754676938057","0.4340135244031747","0.4340135244031747","0.4340135244031747","0.4769174524893363","0.4769174524893363","0.4769174524893363","0.30170815872649354","0.30170815872649354","0.30170815872649354","0.6854242219900092","0.6854242219900092","0.6854242219900092","0.59079882701238","0.59079882701238","0.59079882701238","0.545646573488529","0.545646573488529","0.545646573488529"
"119","0.5636523887515068","0.5636523887515068","0.5636523887515068","0.516393531113863","0.516393531113863","0.516393531113863","0.4181033956507842","0.4181033956507842","0.4181033956507842","0.45538631298889715","0.45538631298889715","0.45538631298889715","0.3010290165742238","0.3010290165742238","0.3010290165742238","0.7245072284713387","0.7245072284713387","0.7245072284713387","0.5610560317834218","0.5610560317834218","0.5610560317834218","0.5430351770841159","0.5430351770841159","0.5430351770841159"
"120","0.5309877507388592","0.5309877507388592","0.5309877507388592","0.4716247506439686","0.4716247506439686","0.4716247506439686","0.4229624296228091","0.4229624296228091","0.4229624296228091","0.467068700119853","0.467068700119853","0.467068700119853","0.3046135747184356","0.3046135747184356","0.3046135747184356","0.720358463935554","0.720358463935554","0.720358463935554","0.5720760802427928","0.5720760802427928","0.5720760802427928","0.5322728455066681","0.5322728455066681","0.5322728455066681"
"121","0.5276806876063347","0.5276806876063347","0.5276806876063347","0.40659183263778687","0.40659183263778687","0.40659183263778687","0.4264229287703832","0.4264229287703832","0.4264229287703832","0.45578122449417907","0.45578122449417907","0.45578122449417907","0.2865995119015376","0.2865995119015376","0.2865995119015376","0.6841430384665728","0.6841430384665728","0.6841430384665728","0.5563974002997081","0.5563974002997081","0.5563974002997081","0.522570591706496","0.522570591706496","0.522570591706496"
"122","0.498947661370039","0.498947661370039","0.498947661370039","0.414751622825861","0.414751622825861","0.414751622825861","0.43032320340474445","0.43032320340474445","0.43032320340474445","0.4631074648350477","0.4631074648350477","0.4631074648350477","0.29323829772571725","0.29323829772571725","0.29323829772571725","0.6590634180853764","0.6590634180853764","0.6590634180853764","0.5572336832682292","0.5572336832682292","0.5572336832682292","0.5470307767391205","0.5470307767391205","0.5470307767391205"
"123","0.5455720573663712","0.5455720573663712","0.5455720573663712","0.3973838835954666","0.3973838835954666","0.3973838835954666","0.41828326508402824","0.41828326508402824","0.41828326508402824","0.44627950495729846","0.44627950495729846","0.44627950495729846","0.294680530205369","0.294680530205369","0.294680530205369","0.7080457840735713","0.7080457840735713","0.7080457840735713","0.5544365922609965","0.5544365922609965","0.5544365922609965","0.5410553423257974","0.5410553423257974","0.5410553423257974"
"124","0.5274676568806171","0.5274676568806171","0.5274676568806171","0.36706171929836273","0.36706171929836273","0.36706171929836273","0.4288295755783717","0.4288295755783717","0.4288295755783717","0.45398700578759116","0.45398700578759116","0.45398700578759116","0.28716724800566834","0.28716724800566834","0.28716724800566834","0.6988172965745131","0.6988172965745131","0.6988172965745131","0.5500056664148967","0.5500056664148967","0.5500056664148967","0.5490643611321082","0.5490643611321082","0.5490643611321082"
"125","0.47757456824183464","0.47757456824183464","0.47757456824183464","0.4586026296019554","0.4586026296019554","0.4586026296019554","0.4332897278169791","0.4332897278169791","0.4332897278169791","0.48663244023919106","0.48663244023919106","0.48663244023919106","0.30219316730896634","0.30219316730896634","0.30219316730896634","0.6768519009153048","0.6768519009153048","0.6768519009153048","0.5526009778181712","0.5526009778181712","0.5526009778181712","0.5445266755727621","0.5445266755727621","0.5445266755727621"
"126","0.46828097477555275","0.46828097477555275","0.46828097477555275","0.3645126558840275","0.3645126558840275","0.3645126558840275","0.43114593376715976","0.43114593376715976","0.43114593376715976","0.4600912832344572","0.4600912832344572","0.4600912832344572","0.291636036708951","0.291636036708951","0.291636036708951","0.6841198584685723","0.6841198584685723","0.6841198584685723","0.557206525405248","0.557206525405248","0.557206525405248","0.5265876902983739","0.5265876902983739","0.5265876902983739"
"127","0.5162385515868664","0.5162385515868664","0.5162385515868664","0.3632342480123043","0.3632342480123043","0.3632342480123043","0.4181702497104804","0.4181702497104804","0.4181702497104804","0.4673811973383029","0.4673811973383029","0.4673811973383029","0.28269904231031734","0.28269904231031734","0.28269904231031734","0.676003087622424","0.676003087622424","0.676003087622424","0.538422296444575","0.538422296444575","0.538422296444575","0.5159364869961371","0.5159364869961371","0.5159364869961371"
"128","0.4718344919383526","0.4718344919383526","0.4718344919383526","0.3783849962055683","0.3783849962055683","0.3783849962055683","0.4225878355403741","0.4225878355403741","0.4225878355403741","0.4587083027387659","0.4587083027387659","0.4587083027387659","0.2976621314883232","0.2976621314883232","0.2976621314883232","0.6709193276862303","0.6709193276862303","0.6709193276862303","0.5243110736211141","0.5243110736211141","0.5243110736211141","0.4872797933908609","0.4872797933908609","0.4872797933908609"
"129","0.47016846016049385","0.47016846016049385","0.47016846016049385","0.3661631718277931","0.3661631718277931","0.3661631718277931","0.425704983373483","0.425704983373483","0.425704983373483","0.46859590895473957","0.46859590895473957","0.46859590895473957","0.2806558720767498","0.2806558720767498","0.2806558720767498","0.7439236507440606","0.7439236507440606","0.7439236507440606","0.523763910929362","0.523763910929362","0.523763910929362","0.5214069898311908","0.5214069898311908","0.5214069898311908"
"130","0.5085877738893032","0.5085877738893032","0.5085877738893032","0.3933740667998791","0.3933740667998791","0.3933740667998791","0.42450067152579624","0.42450067152579624","0.42450067152579624","0.4563407314320405","0.4563407314320405","0.4563407314320405","0.2794574921329816","0.2794574921329816","0.2794574921329816","0.6687503689900041","0.6687503689900041","0.6687503689900041","0.5163560291131337","0.5163560291131337","0.5163560291131337","0.4639340020143069","0.4639340020143069","0.4639340020143069"
"131","0.5480371750891209","0.5480371750891209","0.5480371750891209","0.3798738531768322","0.3798738531768322","0.3798738531768322","0.41444676617781323","0.41444676617781323","0.41444676617781323","0.4556751688942313","0.4556751688942313","0.4556751688942313","0.27172000395754975","0.27172000395754975","0.27172000395754975","0.7195959476133188","0.7195959476133188","0.7195959476133188","0.4953189214070638","0.4953189214070638","0.4953189214070638","0.45972288113373977","0.45972288113373977","0.45972288113373977"
"132","0.42042406648397446","0.42042406648397446","0.42042406648397446","0.35901202633976936","0.35901202633976936","0.35901202633976936","0.4101494823892911","0.4101494823892911","0.4101494823892911","0.458358629917105","0.458358629917105","0.458358629917105","0.2860112066070239","0.2860112066070239","0.2860112066070239","0.7316956970219811","0.7316956970219811","0.7316956970219811","0.5214111169179281","0.5214111169179281","0.5214111169179281","0.46941012602586013","0.46941012602586013","0.46941012602586013"
"133","0.46533656120300293","0.46533656120300293","0.46533656120300293","0.32866164296865463","0.32866164296865463","0.32866164296865463","0.419443104416132","0.419443104416132","0.419443104416132","0.4739394939194123","0.4739394939194123","0.4739394939194123","0.28157579091687995","0.28157579091687995","0.28157579091687995","0.6963347848504782","0.6963347848504782","0.6963347848504782","0.5101277748743693","0.5101277748743693","0.5101277748743693","0.4799045484799605","0.4799045484799605","0.4799045484799605"
"134","0.43769053742289543","0.43769053742289543","0.43769053742289543","0.33479510620236397","0.33479510620236397","0.33479510620236397","0.41581373910109204","0.41581373910109204","0.41581373910109204","0.460465965171655","0.460465965171655","0.460465965171655","0.2802465620140235","0.2802465620140235","0.2802465620140235","0.6919064436418315","0.6919064436418315","0.6919064436418315","0.5148859441280365","0.5148859441280365","0.5148859441280365","0.46752184400191676","0.46752184400191676","0.46752184400191676"
"135","0.3880159668624401","0.3880159668624401","0.3880159668624401","0.3172127790749073","0.3172127790749073","0.3172127790749073","0.4116179384291172","0.4116179384291172","0.4116179384291172","0.46099207860728103","0.46099207860728103","0.46099207860728103","0.27776583035786945","0.27776583035786945","0.27776583035786945","0.7022058833390474","0.7022058833390474","0.7022058833390474","0.502147642771403","0.502147642771403","0.502147642771403","0.4701881981812991","0.4701881981812991","0.4701881981812991"
"136","0.4637780785560608","0.4637780785560608","0.4637780785560608","0.3253459483385086","0.3253459483385086","0.3253459483385086","0.42674049859245616","0.42674049859245616","0.42674049859245616","0.4512617631504933","0.4512617631504933","0.4512617631504933","0.275187524035573","0.275187524035573","0.275187524035573","0.701353165631493","0.701353165631493","0.701353165631493","0.4775287489096324","0.4775287489096324","0.4775287489096324","0.4636983069089743","0.4636983069089743","0.4636983069089743"
"137","0.43499257415533066","0.43499257415533066","0.43499257415533066","0.28329901956021786","0.28329901956021786","0.28329901956021786","0.41743746399879456","0.41743746399879456","0.41743746399879456","0.44391582688937586","0.44391582688937586","0.44391582688937586","0.26985488335291546","0.26985488335291546","0.26985488335291546","0.6936933674539129","0.6936933674539129","0.6936933674539129","0.5121163189411163","0.5121163189411163","0.5121163189411163","0.4528861916982211","0.4528861916982211","0.4528861916982211"
"138","0.47521380707621574","0.47521380707621574","0.47521380707621574","0.3091358430683613","0.3091358430683613","0.3091358430683613","0.420426598439614","0.420426598439614","0.420426598439614","0.4538359086339672","0.4538359086339672","0.4538359086339672","0.27723443942765397","0.27723443942765397","0.27723443942765397","0.7899810078864297","0.7899810078864297","0.7899810078864297","0.48055013418197634","0.48055013418197634","0.48055013418197634","0.4549981584915748","0.4549981584915748","0.4549981584915748"
"139","0.45376012846827507","0.45376012846827507","0.45376012846827507","0.3267548345029354","0.3267548345029354","0.3267548345029354","0.42114174365997314","0.42114174365997314","0.42114174365997314","0.4604131638382872","0.4604131638382872","0.4604131638382872","0.27921962303419906","0.27921962303419906","0.27921962303419906","0.7107263257106146","0.7107263257106146","0.7107263257106146","0.4786253750324249","0.4786253750324249","0.4786253750324249","0.4521489326770489","0.4521489326770489","0.4521489326770489"
"140","0.4100622944533825","0.4100622944533825","0.4100622944533825","0.2838500179350376","0.2838500179350376","0.2838500179350376","0.40507814288139343","0.40507814288139343","0.40507814288139343","0.463149500079453","0.463149500079453","0.463149500079453","0.27608709285656613","0.27608709285656613","0.27608709285656613","0.702725837007165","0.702725837007165","0.702725837007165","0.464841498931249","0.464841498931249","0.464841498931249","0.44246546350992644","0.44246546350992644","0.44246546350992644"
"141","0.4017508439719677","0.4017508439719677","0.4017508439719677","0.287181468680501","0.287181468680501","0.287181468680501","0.41941096136967343","0.41941096136967343","0.41941096136967343","0.4567060911407073","0.4567060911407073","0.4567060911407073","0.2813447117805481","0.2813447117805481","0.2813447117805481","0.8034156744057933","0.8034156744057933","0.8034156744057933","0.46665220459302265","0.46665220459302265","0.46665220459302265","0.42906994315294117","0.42906994315294117","0.42906994315294117"
"142","0.4372028596699238","0.4372028596699238","0.4372028596699238","0.37790283747017384","0.37790283747017384","0.37790283747017384","0.4209351825217406","0.4209351825217406","0.4209351825217406","0.44812672802557546","0.44812672802557546","0.44812672802557546","0.2687927410006523","0.2687927410006523","0.2687927410006523","0.6863338115314642","0.6863338115314642","0.6863338115314642","0.4560805122057597","0.4560805122057597","0.4560805122057597","0.41971126886514515","0.41971126886514515","0.41971126886514515"
"143","0.448187917470932","0.448187917470932","0.448187917470932","0.3053704537451267","0.3053704537451267","0.3053704537451267","0.4051931966096163","0.4051931966096163","0.4051931966096163","0.4496099178989728","0.4496099178989728","0.4496099178989728","0.2705130452911059","0.2705130452911059","0.2705130452911059","0.7134827223295966","0.7134827223295966","0.7134827223295966","0.46010488470395405","0.46010488470395405","0.46010488470395405","0.4351633833004878","0.4351633833004878","0.4351633833004878"
"144","0.398862287402153","0.398862287402153","0.398862287402153","0.28365547955036163","0.28365547955036163","0.28365547955036163","0.4085988737642765","0.4085988737642765","0.4085988737642765","0.4510467912380894","0.4510467912380894","0.4510467912380894","0.2729228902608156","0.2729228902608156","0.2729228902608156","0.7029240519429246","0.7029240519429246","0.7029240519429246","0.4731621781984965","0.4731621781984965","0.4731621781984965","0.4496704638004303","0.4496704638004303","0.4496704638004303"
"145","0.3908248133957386","0.3908248133957386","0.3908248133957386","0.30220472998917103","0.30220472998917103","0.30220472998917103","0.4038132031758626","0.4038132031758626","0.4038132031758626","0.46752557282646495","0.46752557282646495","0.46752557282646495","0.2711325269192457","0.2711325269192457","0.2711325269192457","0.7211210057139397","0.7211210057139397","0.7211210057139397","0.4651923418045044","0.4651923418045044","0.4651923418045044","0.4129281754677112","0.4129281754677112","0.4129281754677112"
"146","0.3823334239423275","0.3823334239423275","0.3823334239423275","0.3041439764201641","0.3041439764201641","0.3041439764201641","0.41371911267439526","0.41371911267439526","0.41371911267439526","0.4444625312462449","0.4444625312462449","0.4444625312462449","0.2636418833086888","0.2636418833086888","0.2636418833086888","0.7729597513874372","0.7729597513874372","0.7729597513874372","0.4437110463778178","0.4437110463778178","0.4437110463778178","0.39537819302999055","0.39537819302999055","0.39537819302999055"
"147","0.4061821810901165","0.4061821810901165","0.4061821810901165","0.2954752426594496","0.2954752426594496","0.2954752426594496","0.40384765714406967","0.40384765714406967","0.40384765714406967","0.45784735151877004","0.45784735151877004","0.45784735151877004","0.2615084058294694","0.2615084058294694","0.2615084058294694","0.7826589935769638","0.7826589935769638","0.7826589935769638","0.4537930488586426","0.4537930488586426","0.4537930488586426","0.40739574799170863","0.40739574799170863","0.40739574799170863"
"148","0.42127641290426254","0.42127641290426254","0.42127641290426254","0.24416625127196312","0.24416625127196312","0.24416625127196312","0.4156273156404495","0.4156273156404495","0.4156273156404495","0.4441849331681927","0.4441849331681927","0.4441849331681927","0.2654557197044293","0.2654557197044293","0.2654557197044293","0.7791642087201277","0.7791642087201277","0.7791642087201277","0.45348642667134603","0.45348642667134603","0.45348642667134603","0.4285051432939676","0.4285051432939676","0.4285051432939676"
"149","0.42109373584389687","0.42109373584389687","0.42109373584389687","0.28776727244257927","0.28776727244257927","0.28776727244257927","0.41631725430488586","0.41631725430488586","0.41631725430488586","0.45025172053525847","0.45025172053525847","0.45025172053525847","0.2679646673301856","0.2679646673301856","0.2679646673301856","0.7375062673042218","0.7375062673042218","0.7375062673042218","0.43388286232948303","0.43388286232948303","0.43388286232948303","0.40144597452420455","0.40144597452420455","0.40144597452420455"
"150","0.3498996924608946","0.3498996924608946","0.3498996924608946","0.22208026610314846","0.22208026610314846","0.22208026610314846","0.40373050421476364","0.40373050421476364","0.40373050421476364","0.4497101617356141","0.4497101617356141","0.4497101617356141","0.2560334013154109","0.2560334013154109","0.2560334013154109","0.7195175519833962","0.7195175519833962","0.7195175519833962","0.44065799117088317","0.44065799117088317","0.44065799117088317","0.39875898452905506","0.39875898452905506","0.39875898452905506"
"151","0.3513181768357754","0.3513181768357754","0.3513181768357754","0.22185317613184452","0.22185317613184452","0.22185317613184452","0.40651849284768105","0.40651849284768105","0.40651849284768105","0.450601514428854","0.450601514428854","0.450601514428854","0.2601967205603917","0.2601967205603917","0.2601967205603917","0.8078400073572993","0.8078400073572993","0.8078400073572993","0.42599201401074727","0.42599201401074727","0.42599201401074727","0.4036014790718372","0.4036014790718372","0.4036014790718372"
"152","0.3224312998354435","0.3224312998354435","0.3224312998354435","0.24092034064233303","0.24092034064233303","0.24092034064233303","0.4123228080570698","0.4123228080570698","0.4123228080570698","0.4478367685029904","0.4478367685029904","0.4478367685029904","0.25289250041047734","0.25289250041047734","0.25289250041047734","0.7422979082912207","0.7422979082912207","0.7422979082912207","0.43520991802215575","0.43520991802215575","0.43520991802215575","0.3725596505862016","0.3725596505862016","0.3725596505862016"
"153","0.36381006240844727","0.36381006240844727","0.36381006240844727","0.26665061712265015","0.26665061712265015","0.26665061712265015","0.3924515973776579","0.3924515973776579","0.3924515973776579","0.441533128110071","0.441533128110071","0.441533128110071","0.25291785101095837","0.25291785101095837","0.25291785101095837","0.7528165560215712","0.7528165560215712","0.7528165560215712","0.44403271277745565","0.44403271277745565","0.44403271277745565","0.37587731847396266","0.37587731847396266","0.37587731847396266"
"154","0.37010782957077026","0.37010782957077026","0.37010782957077026","0.21393738314509392","0.21393738314509392","0.21393738314509392","0.39722079907854396","0.39722079907854396","0.39722079907854396","0.44164011751612026","0.44164011751612026","0.44164011751612026","0.2579576851179202","0.2579576851179202","0.2579576851179202","0.780937305962046","0.780937305962046","0.780937305962046","0.42420673767725625","0.42420673767725625","0.42420673767725625","0.39539080743606275","0.39539080743606275","0.39539080743606275"
"155","0.3840750679373741","0.3840750679373741","0.3840750679373741","0.24362869933247566","0.24362869933247566","0.24362869933247566","0.40632600833972293","0.40632600833972293","0.40632600833972293","0.4506246820092201","0.4506246820092201","0.4506246820092201","0.2549084257334471","0.2549084257334471","0.2549084257334471","0.7864636424928904","0.7864636424928904","0.7864636424928904","0.4159977674484253","0.4159977674484253","0.4159977674484253","0.380743723649245","0.380743723649245","0.380743723649245"
"156","0.29695296846330166","0.29695296846330166","0.29695296846330166","0.23424691520631313","0.23424691520631313","0.23424691520631313","0.3960327208042145","0.3960327208042145","0.3960327208042145","0.4550608828042944","0.4550608828042944","0.4550608828042944","0.26239865956207115","0.26239865956207115","0.26239865956207115","0.8564313690488538","0.8564313690488538","0.8564313690488538","0.39980186621348063","0.39980186621348063","0.39980186621348063","0.3989035212076627","0.3989035212076627","0.3989035212076627"
"157","0.3615855388343334","0.3615855388343334","0.3615855388343334","0.24061559699475765","0.24061559699475765","0.24061559699475765","0.3972772303968668","0.3972772303968668","0.3972772303968668","0.4503933982923627","0.4503933982923627","0.4503933982923627","0.2547941425194343","0.2547941425194343","0.2547941425194343","0.7110695497443279","0.7110695497443279","0.7110695497443279","0.4235032717386881","0.4235032717386881","0.4235032717386881","0.39319676619309646","0.39319676619309646","0.39319676619309646"
"158","0.3252228796482086","0.3252228796482086","0.3252228796482086","0.20307956915348768","0.20307956915348768","0.20307956915348768","0.4010085004071395","0.4010085004071395","0.4010085004071395","0.4503199563672145","0.4503199563672145","0.4503199563672145","0.256673451513052","0.256673451513052","0.256673451513052","0.7807392968485752","0.7807392968485752","0.7807392968485752","0.3975478629271189","0.3975478629271189","0.3975478629271189","0.36797784383480364","0.36797784383480364","0.36797784383480364"
"159","0.2916502617299557","0.2916502617299557","0.2916502617299557","0.19845516420900822","0.19845516420900822","0.19845516420900822","0.4034082901974519","0.4034082901974519","0.4034082901974519","0.4569324267407258","0.4569324267407258","0.4569324267407258","0.2753439514587323","0.2753439514587323","0.2753439514587323","0.7006015327448646","0.7006015327448646","0.7006015327448646","0.40982772906621295","0.40982772906621295","0.40982772906621295","0.37064521473187667","0.37064521473187667","0.37064521473187667"
"160","0.2981068566441536","0.2981068566441536","0.2981068566441536","0.23795713856816292","0.23795713856816292","0.23795713856816292","0.40378179773688316","0.40378179773688316","0.40378179773688316","0.4528269249324997","0.4528269249324997","0.4528269249324997","0.25192724789182347","0.25192724789182347","0.25192724789182347","0.7740064164002737","0.7740064164002737","0.7740064164002737","0.42273519436518353","0.42273519436518353","0.42273519436518353","0.36321477591991425","0.36321477591991425","0.36321477591991425"
"161","0.30962170474231243","0.30962170474231243","0.30962170474231243","0.22194634191691875","0.22194634191691875","0.22194634191691875","0.392011146992445","0.392011146992445","0.392011146992445","0.4397432189434767","0.4397432189434767","0.4397432189434767","0.2580504852036635","0.2580504852036635","0.2580504852036635","0.730199057298402","0.730199057298402","0.730199057298402","0.40100478331247963","0.40100478331247963","0.40100478331247963","0.3580377640632483","0.3580377640632483","0.3580377640632483"
"162","0.34161869063973427","0.34161869063973427","0.34161869063973427","0.1922395657747984","0.1922395657747984","0.1922395657747984","0.3987167129913966","0.3987167129913966","0.3987167129913966","0.4433345415939887","0.4433345415939887","0.4433345415939887","0.25383454250792664","0.25383454250792664","0.25383454250792664","0.7317438392589489","0.7317438392589489","0.7317438392589489","0.4056137760480245","0.4056137760480245","0.4056137760480245","0.38214822801259846","0.38214822801259846","0.38214822801259846"
"163","0.2712979093194008","0.2712979093194008","0.2712979093194008","0.1946223732084036","0.1946223732084036","0.1946223732084036","0.39584912980596226","0.39584912980596226","0.39584912980596226","0.4364929537599285","0.4364929537599285","0.4364929537599285","0.2614939684669177","0.2614939684669177","0.2614939684669177","0.6931621770684918","0.6931621770684918","0.6931621770684918","0.3913860817750295","0.3913860817750295","0.3913860817750295","0.3612096974482903","0.3612096974482903","0.3612096974482903"
"164","0.3161365110427141","0.3161365110427141","0.3161365110427141","0.2176373116672039","0.2176373116672039","0.2176373116672039","0.3918306256333987","0.3918306256333987","0.3918306256333987","0.4458927183101575","0.4458927183101575","0.4458927183101575","0.26236712001264095","0.26236712001264095","0.26236712001264095","0.7958667209992806","0.7958667209992806","0.7958667209992806","0.4016576588153839","0.4016576588153839","0.4016576588153839","0.3606971869101891","0.3606971869101891","0.3606971869101891"
"165","0.31231073290109634","0.31231073290109634","0.31231073290109634","0.24223028123378754","0.24223028123378754","0.24223028123378754","0.3953534911076228","0.3953534911076228","0.3953534911076228","0.4432760588824749","0.4432760588824749","0.4432760588824749","0.2523952362438043","0.2523952362438043","0.2523952362438043","0.7257053507491946","0.7257053507491946","0.7257053507491946","0.39914646148681643","0.39914646148681643","0.39914646148681643","0.355972558259964","0.355972558259964","0.355972558259964"
"166","0.30012020096182823","0.30012020096182823","0.30012020096182823","0.2181608136743307","0.2181608136743307","0.2181608136743307","0.3864227669934432","0.3864227669934432","0.3864227669934432","0.4495464690650503","0.4495464690650503","0.4495464690650503","0.2550298596421878","0.2550298596421878","0.2550298596421878","0.8455588811387619","0.8455588811387619","0.8455588811387619","0.3845971206823985","0.3845971206823985","0.3845971206823985","0.33702066999215347","0.33702066999215347","0.33702066999215347"
"167","0.35340333357453346","0.35340333357453346","0.35340333357453346","0.213882839307189","0.213882839307189","0.213882839307189","0.3974888753145933","0.3974888753145933","0.3974888753145933","0.44711571000516415","0.44711571000516415","0.44711571000516415","0.2594616220643123","0.2594616220643123","0.2594616220643123","0.7423377710705003","0.7423377710705003","0.7423377710705003","0.3884617348512014","0.3884617348512014","0.3884617348512014","0.343309692465342","0.343309692465342","0.343309692465342"
"168","0.30838749557733536","0.30838749557733536","0.30838749557733536","0.2633192017674446","0.2633192017674446","0.2633192017674446","0.4000740473469098","0.4000740473469098","0.4000740473469098","0.4418990419556697","0.4418990419556697","0.4418990419556697","0.25829724222421646","0.25829724222421646","0.25829724222421646","0.6958504719659686","0.6958504719659686","0.6958504719659686","0.38073869347572326","0.38073869347572326","0.38073869347572326","0.34107739191788894","0.34107739191788894","0.34107739191788894"
"169","0.32107777148485184","0.32107777148485184","0.32107777148485184","0.20765881054103374","0.20765881054103374","0.20765881054103374","0.4081108445922534","0.4081108445922534","0.4081108445922534","0.4431232586503029","0.4431232586503029","0.4431232586503029","0.253066074103117","0.253066074103117","0.253066074103117","0.7445592765385906","0.7445592765385906","0.7445592765385906","0.3788666158914566","0.3788666158914566","0.3788666158914566","0.36764828402262467","0.36764828402262467","0.36764828402262467"
"170","0.28147773817181587","0.28147773817181587","0.28147773817181587","0.17396901547908783","0.17396901547908783","0.17396901547908783","0.39204147333900136","0.39204147333900136","0.39204147333900136","0.44805185434718925","0.44805185434718925","0.44805185434718925","0.2558630524824063","0.2558630524824063","0.2558630524824063","0.7623655948167046","0.7623655948167046","0.7623655948167046","0.37808751265207924","0.37808751265207924","0.37808751265207924","0.3324616368000324","0.3324616368000324","0.3324616368000324"
"171","0.3187002260237932","0.3187002260237932","0.3187002260237932","0.2301427498459816","0.2301427498459816","0.2301427498459816","0.3983508087694645","0.3983508087694645","0.3983508087694645","0.44387008404980105","0.44387008404980105","0.44387008404980105","0.2482796801875035","0.2482796801875035","0.2482796801875035","0.7579707323263088","0.7579707323263088","0.7579707323263088","0.3578311820824941","0.3578311820824941","0.3578311820824941","0.3483216349895184","0.3483216349895184","0.3483216349895184"
"172","0.32904483936727047","0.32904483936727047","0.32904483936727047","0.16999547742307186","0.16999547742307186","0.16999547742307186","0.3847562459607919","0.3847562459607919","0.3847562459607919","0.4431973360478878","0.4431973360478878","0.4431973360478878","0.24647138267755508","0.24647138267755508","0.24647138267755508","0.7267295808220903","0.7267295808220903","0.7267295808220903","0.362473467985789","0.362473467985789","0.362473467985789","0.3093956536971606","0.3093956536971606","0.3093956536971606"
