"Step","4l4h32-agtt-shortest-path (path) - train/f1","4l4h32-agtt-shortest-path (path) - train/f1__MIN","4l4h32-agtt-shortest-path (path) - train/f1__MAX","4l4h32-agtt-shortest-path (path) - val/f1","4l4h32-agtt-shortest-path (path) - val/f1__MIN","4l4h32-agtt-shortest-path (path) - val/f1__MAX","4l4h32-agtt-shortest-path (er) - train/f1","4l4h32-agtt-shortest-path (er) - train/f1__MIN","4l4h32-agtt-shortest-path (er) - train/f1__MAX","4l4h32-agtt-shortest-path (er) - val/f1","4l4h32-agtt-shortest-path (er) - val/f1__MIN","4l4h32-agtt-shortest-path (er) - val/f1__MAX","4l4h32-agtt-shortest-path (er+sbm+path) - train/f1","4l4h32-agtt-shortest-path (er+sbm+path) - train/f1__MIN","4l4h32-agtt-shortest-path (er+sbm+path) - train/f1__MAX","4l4h32-agtt-shortest-path (er+sbm+path) - val/f1","4l4h32-agtt-shortest-path (er+sbm+path) - val/f1__MIN","4l4h32-agtt-shortest-path (er+sbm+path) - val/f1__MAX"
"160","0.8593279043126134","0.8593279043126134","0.8593279043126134","0.9035840526127328","0.9035840526127328","0.9035840526127328","0.29670686431516136","0.29670686431516136","0.29670686431516136","0.17540958822420372","0.17540958822420372","0.17540958822420372","0.7053515405294024","0.7053515405294024","0.7053515405294024","0.4477362825617541","0.4477362825617541","0.4477362825617541"
"161","0.8149116248807964","0.8149116248807964","0.8149116248807964","0.9077672670431334","0.9077672670431334","0.9077672670431334","0.20868741021507656","0.20868741021507656","0.20868741021507656","0.1729442647151802","0.1729442647151802","0.1729442647151802","0.7438428399811583","0.7438428399811583","0.7438428399811583","0.44789374571762613","0.44789374571762613","0.44789374571762613"
"162","0.8420510266917764","0.8420510266917764","0.8420510266917764","0.9116617632705529","0.9116617632705529","0.9116617632705529","0.2135985348455195","0.2135985348455195","0.2135985348455195","0.18245339971037355","0.18245339971037355","0.18245339971037355","0.6943897857107807","0.6943897857107807","0.6943897857107807","0.4581970061417467","0.4581970061417467","0.4581970061417467"
"163","0.8923317487791638","0.8923317487791638","0.8923317487791638","0.9135348484466514","0.9135348484466514","0.9135348484466514","0.23211452488644516","0.23211452488644516","0.23211452488644516","0.16015934319782885","0.16015934319782885","0.16015934319782885","0.712283501791533","0.712283501791533","0.712283501791533","0.4338141125375596","0.4338141125375596","0.4338141125375596"
"164","0.797425711729292","0.797425711729292","0.797425711729292","0.9007354735974397","0.9007354735974397","0.9007354735974397","0.22412623169572912","0.22412623169572912","0.22412623169572912","0.17659815530595283","0.17659815530595283","0.17659815530595283","0.7034978168976407","0.7034978168976407","0.7034978168976407","0.4513718167024294","0.4513718167024294","0.4513718167024294"
"165","0.8591043665126792","0.8591043665126792","0.8591043665126792","0.8875546694222822","0.8875546694222822","0.8875546694222822","0.2445117973101696","0.2445117973101696","0.2445117973101696","0.15766629426551632","0.15766629426551632","0.15766629426551632","0.7098960621297382","0.7098960621297382","0.7098960621297382","0.46471800328934715","0.46471800328934715","0.46471800328934715"
"166","0.825460425538059","0.825460425538059","0.825460425538059","0.8290181123727085","0.8290181123727085","0.8290181123727085","0.20902932278989622","0.20902932278989622","0.20902932278989622","0.15610191542287896","0.15610191542287896","0.15610191542287896","0.7136556527635473","0.7136556527635473","0.7136556527635473","0.4659018767214873","0.4659018767214873","0.4659018767214873"
"167","0.7799137691008581","0.7799137691008581","0.7799137691008581","0.9048364771943215","0.9048364771943215","0.9048364771943215","0.22631686015730784","0.22631686015730784","0.22631686015730784","0.16930929276484855","0.16930929276484855","0.16930929276484855","0.7405362020292362","0.7405362020292362","0.7405362020292362","0.4632252653505093","0.4632252653505093","0.4632252653505093"
"168","0.8109822367864246","0.8109822367864246","0.8109822367864246","0.8386810116505914","0.8386810116505914","0.8386810116505914","0.2513984972186626","0.2513984972186626","0.2513984972186626","0.1606740816879843","0.1606740816879843","0.1606740816879843","0.719618559082687","0.719618559082687","0.719618559082687","0.4485668697965665","0.4485668697965665","0.4485668697965665"
"169","0.8107679226211773","0.8107679226211773","0.8107679226211773","0.8697713382316118","0.8697713382316118","0.8697713382316118","0.22551257071117767","0.22551257071117767","0.22551257071117767","0.16532311371323596","0.16532311371323596","0.16532311371323596","0.7326774447622846","0.7326774447622846","0.7326774447622846","0.4649542949962822","0.4649542949962822","0.4649542949962822"
"170","0.8601433971382781","0.8601433971382781","0.8601433971382781","0.9470899939877784","0.9470899939877784","0.9470899939877784","0.22655692855348789","0.22655692855348789","0.22655692855348789","0.17523280786681397","0.17523280786681397","0.17523280786681397","0.721016173758842","0.721016173758842","0.721016173758842","0.43664654541240705","0.43664654541240705","0.43664654541240705"
"171","0.8141741201532171","0.8141741201532171","0.8141741201532171","0.9165080324204562","0.9165080324204562","0.9165080324204562","0.26216905392148104","0.26216905392148104","0.26216905392148104","0.17440026710807027","0.17440026710807027","0.17440026710807027","0.715565135213453","0.715565135213453","0.715565135213453","0.45789455959733966","0.45789455959733966","0.45789455959733966"
"172","0.8599022307455759","0.8599022307455759","0.8599022307455759","0.9653162773604224","0.9653162773604224","0.9653162773604224","0.28383252211250043","0.28383252211250043","0.28383252211250043","0.18246101924153574","0.18246101924153574","0.18246101924153574","0.7560528927690413","0.7560528927690413","0.7560528927690413","0.41177294948820364","0.41177294948820364","0.41177294948820364"
"173","0.9100937004567976","0.9100937004567976","0.9100937004567976","0.9398624115318941","0.9398624115318941","0.9398624115318941","0.23163765487491808","0.23163765487491808","0.23163765487491808","0.16949106390881408","0.16949106390881408","0.16949106390881408","0.6697355162337812","0.6697355162337812","0.6697355162337812","0.4420803558473674","0.4420803558473674","0.4420803558473674"
"174","0.8866391937430023","0.8866391937430023","0.8866391937430023","0.9474769788152982","0.9474769788152982","0.9474769788152982","0.27749677990098337","0.27749677990098337","0.27749677990098337","0.171136218916005","0.171136218916005","0.171136218916005","0.6994320189553962","0.6994320189553962","0.6994320189553962","0.4549798424475622","0.4549798424475622","0.4549798424475622"
"175","0.9045976588334106","0.9045976588334106","0.9045976588334106","0.9484697505365065","0.9484697505365065","0.9484697505365065","0.28198385276394144","0.28198385276394144","0.28198385276394144","0.16250173609766821","0.16250173609766821","0.16250173609766821","0.7329925164516929","0.7329925164516929","0.7329925164516929","0.46464452709871223","0.46464452709871223","0.46464452709871223"
"176","0.8397105170432134","0.8397105170432134","0.8397105170432134","0.9136576175522121","0.9136576175522121","0.9136576175522121","0.24304183801492085","0.24304183801492085","0.24304183801492085","0.1744837539068578","0.1744837539068578","0.1744837539068578","0.7398928936196184","0.7398928936196184","0.7398928936196184","0.43939822711163484","0.43939822711163484","0.43939822711163484"
"177","0.8916404880787794","0.8916404880787794","0.8916404880787794","0.9420474867273008","0.9420474867273008","0.9420474867273008","0.26393055008500776","0.26393055008500776","0.26393055008500776","0.1741516563924584","0.1741516563924584","0.1741516563924584","0.7316916963291674","0.7316916963291674","0.7316916963291674","0.4562604340342437","0.4562604340342437","0.4562604340342437"
"178","0.889489473827572","0.889489473827572","0.889489473827572","0.9617576220419564","0.9617576220419564","0.9617576220419564","0.30106596172385564","0.30106596172385564","0.30106596172385564","0.1612066144573141","0.1612066144573141","0.1612066144573141","0.7230862364627709","0.7230862364627709","0.7230862364627709","0.4347003962811062","0.4347003962811062","0.4347003962811062"
"179","0.8484253359049565","0.8484253359049565","0.8484253359049565","0.9441081905533408","0.9441081905533408","0.9441081905533408","0.27084136431135003","0.27084136431135003","0.27084136431135003","0.17906239724585188","0.17906239724585188","0.17906239724585188","0.7300403811097879","0.7300403811097879","0.7300403811097879","0.43181618158563045","0.43181618158563045","0.43181618158563045"
"180","0.8484151479806817","0.8484151479806817","0.8484151479806817","0.8875176954275684","0.8875176954275684","0.8875176954275684","0.3022646449934211","0.3022646449934211","0.3022646449934211","0.17153181265128756","0.17153181265128756","0.17153181265128756","0.7408526746969781","0.7408526746969781","0.7408526746969781","0.4492415728937525","0.4492415728937525","0.4492415728937525"
"181","0.8129934848133891","0.8129934848133891","0.8129934848133891","0.913935238479167","0.913935238479167","0.913935238479167","0.2832183638315085","0.2832183638315085","0.2832183638315085","0.17394241367716073","0.17394241367716073","0.17394241367716073","0.7589045675440352","0.7589045675440352","0.7589045675440352","0.45389815495723673","0.45389815495723673","0.45389815495723673"
"182","0.8683156290146603","0.8683156290146603","0.8683156290146603","0.9457179297046561","0.9457179297046561","0.9457179297046561","0.2650611218319612","0.2650611218319612","0.2650611218319612","0.16034979708508046","0.16034979708508046","0.16034979708508046","0.7330652249698882","0.7330652249698882","0.7330652249698882","0.46213701991672324","0.46213701991672324","0.46213701991672324"
"183","0.8511397931634516","0.8511397931634516","0.8511397931634516","0.9245590000123391","0.9245590000123391","0.9245590000123391","0.24430200471315183","0.24430200471315183","0.24430200471315183","0.16537397852027452","0.16537397852027452","0.16537397852027452","0.7322398880679121","0.7322398880679121","0.7322398880679121","0.4559072880461319","0.4559072880461319","0.4559072880461319"
"184","0.9009350276917426","0.9009350276917426","0.9009350276917426","0.955637399837399","0.955637399837399","0.955637399837399","0.29161990206225286","0.29161990206225286","0.29161990206225286","0.17441240860506865","0.17441240860506865","0.17441240860506865","0.7359633950056742","0.7359633950056742","0.7359633950056742","0.4333216362025229","0.4333216362025229","0.4333216362025229"
"185","0.7967786346057484","0.7967786346057484","0.7967786346057484","0.9134138633165326","0.9134138633165326","0.9134138633165326","0.2871908238718968","0.2871908238718968","0.2871908238718968","0.16490282321351096","0.16490282321351096","0.16490282321351096","0.723369135786089","0.723369135786089","0.723369135786089","0.4517543008614679","0.4517543008614679","0.4517543008614679"
"186","0.8428430778278516","0.8428430778278516","0.8428430778278516","0.9489028912458686","0.9489028912458686","0.9489028912458686","0.277717618369568","0.277717618369568","0.277717618369568","0.14415547471389484","0.14415547471389484","0.14415547471389484","0.7124012693210832","0.7124012693210832","0.7124012693210832","0.435778211114336","0.435778211114336","0.435778211114336"
"187","0.8841338369650313","0.8841338369650313","0.8841338369650313","0.932025932692437","0.932025932692437","0.932025932692437","0.30042471334933685","0.30042471334933685","0.30042471334933685","0.15963193677312004","0.15963193677312004","0.15963193677312004","0.7243511752795421","0.7243511752795421","0.7243511752795421","0.4456368738027205","0.4456368738027205","0.4456368738027205"
"188","0.9031097316298933","0.9031097316298933","0.9031097316298933","0.9332319964798559","0.9332319964798559","0.9332319964798559","0.279977318659016","0.279977318659016","0.279977318659016","0.16818894534554718","0.16818894534554718","0.16818894534554718","0.7337250951852314","0.7337250951852314","0.7337250951852314","0.4702478068485922","0.4702478068485922","0.4702478068485922"
"189","0.8593772036500935","0.8593772036500935","0.8593772036500935","0.9207914189524593","0.9207914189524593","0.9207914189524593","0.2882167993428132","0.2882167993428132","0.2882167993428132","0.16620484865561042","0.16620484865561042","0.16620484865561042","0.7393672438451556","0.7393672438451556","0.7393672438451556","0.45841728159980627","0.45841728159980627","0.45841728159980627"
"190","0.8776827463270036","0.8776827463270036","0.8776827463270036","0.9209794564168807","0.9209794564168807","0.9209794564168807","0.26497046849295797","0.26497046849295797","0.26497046849295797","0.15220399265972023","0.15220399265972023","0.15220399265972023","0.7545026240603335","0.7545026240603335","0.7545026240603335","0.4731224661966551","0.4731224661966551","0.4731224661966551"
"191","0.9271580260743736","0.9271580260743736","0.9271580260743736","0.9694630575538418","0.9694630575538418","0.9694630575538418","0.31132137069252425","0.31132137069252425","0.31132137069252425","0.16896753975005963","0.16896753975005963","0.16896753975005963","0.7280154340776025","0.7280154340776025","0.7280154340776025","0.4331860466060327","0.4331860466060327","0.4331860466060327"
"192","0.872961158286875","0.872961158286875","0.872961158286875","0.9317121550137998","0.9317121550137998","0.9317121550137998","0.27580473959313856","0.27580473959313856","0.27580473959313856","0.18572083660068942","0.18572083660068942","0.18572083660068942","0.7063100197260543","0.7063100197260543","0.7063100197260543","0.4553680817312973","0.4553680817312973","0.4553680817312973"
"193","0.8985137234968161","0.8985137234968161","0.8985137234968161","0.9112092667731552","0.9112092667731552","0.9112092667731552","0.2789284184524449","0.2789284184524449","0.2789284184524449","0.1556159936348122","0.1556159936348122","0.1556159936348122","0.7358116157727258","0.7358116157727258","0.7358116157727258","0.464324019152349","0.464324019152349","0.464324019152349"
"194","0.8586550780959692","0.8586550780959692","0.8586550780959692","0.9369561359854719","0.9369561359854719","0.9369561359854719","0.31527575638895766","0.31527575638895766","0.31527575638895766","0.1622526365182455","0.1622526365182455","0.1622526365182455","0.7286726316889433","0.7286726316889433","0.7286726316889433","0.47241448789137586","0.47241448789137586","0.47241448789137586"
"195","0.8913319234964561","0.8913319234964561","0.8913319234964561","0.9391734338206343","0.9391734338206343","0.9391734338206343","0.27171565007054777","0.27171565007054777","0.27171565007054777","0.1721680723965508","0.1721680723965508","0.1721680723965508","0.7808129287357412","0.7808129287357412","0.7808129287357412","0.45173163838639036","0.45173163838639036","0.45173163838639036"
"196","0.8784718226298048","0.8784718226298048","0.8784718226298048","0.9638177195010993","0.9638177195010993","0.9638177195010993","0.28278200002335074","0.28278200002335074","0.28278200002335074","0.17833754890375425","0.17833754890375425","0.17833754890375425","0.750967928924891","0.750967928924891","0.750967928924891","0.44331191803208186","0.44331191803208186","0.44331191803208186"
"197","0.8977074165872223","0.8977074165872223","0.8977074165872223","0.9491936265922565","0.9491936265922565","0.9491936265922565","0.279227837720345","0.279227837720345","0.279227837720345","0.17164384973912256","0.17164384973912256","0.17164384973912256","0.7070892062374424","0.7070892062374424","0.7070892062374424","0.467341807715327","0.467341807715327","0.467341807715327"
"198","0.8879444905231428","0.8879444905231428","0.8879444905231428","0.9536156490121274","0.9536156490121274","0.9536156490121274","0.3307915630368505","0.3307915630368505","0.3307915630368505","0.1601078198147429","0.1601078198147429","0.1601078198147429","0.7070476184460915","0.7070476184460915","0.7070476184460915","0.46696754812836855","0.46696754812836855","0.46696754812836855"
"199","0.8606137180100497","0.8606137180100497","0.8606137180100497","0.9118506541132151","0.9118506541132151","0.9118506541132151","0.28869733456726737","0.28869733456726737","0.28869733456726737","0.17745085219348367","0.17745085219348367","0.17745085219348367","0.7497287905207782","0.7497287905207782","0.7497287905207782","0.4569666631627212","0.4569666631627212","0.4569666631627212"
"200","0.8963793088451284","0.8963793088451284","0.8963793088451284","0.9452168728678004","0.9452168728678004","0.9452168728678004","0.2556301241035823","0.2556301241035823","0.2556301241035823","0.16398377148200324","0.16398377148200324","0.16398377148200324","0.7492692856436598","0.7492692856436598","0.7492692856436598","0.44288735815405733","0.44288735815405733","0.44288735815405733"
"201","0.9064443755984489","0.9064443755984489","0.9064443755984489","0.9742278932826725","0.9742278932826725","0.9742278932826725","0.2820859853465373","0.2820859853465373","0.2820859853465373","0.1704826825467593","0.1704826825467593","0.1704826825467593","0.7347961265022859","0.7347961265022859","0.7347961265022859","0.41942009065138136","0.41942009065138136","0.41942009065138136"
"202","0.9027474725816258","0.9027474725816258","0.9027474725816258","0.9404617550889696","0.9404617550889696","0.9404617550889696","0.3156256064111709","0.3156256064111709","0.3156256064111709","0.15609600983403904","0.15609600983403904","0.15609600983403904","0.7392601549855738","0.7392601549855738","0.7392601549855738","0.452745158830105","0.452745158830105","0.452745158830105"
"203","0.9222603014799393","0.9222603014799393","0.9222603014799393","0.9391077306861673","0.9391077306861673","0.9391077306861673","0.31904708984088415","0.31904708984088415","0.31904708984088415","0.16219499794212644","0.16219499794212644","0.16219499794212644","0.743072959184245","0.743072959184245","0.743072959184245","0.45682117125096183","0.45682117125096183","0.45682117125096183"
"204","0.893207582237247","0.893207582237247","0.893207582237247","0.9323336888433442","0.9323336888433442","0.9323336888433442","0.2843531660830101","0.2843531660830101","0.2843531660830101","0.177219399328595","0.177219399328595","0.177219399328595","0.7554030475320093","0.7554030475320093","0.7554030475320093","0.44717496918526517","0.44717496918526517","0.44717496918526517"
"205","0.8489295969798","0.8489295969798","0.8489295969798","0.8825591701270223","0.8825591701270223","0.8825591701270223","0.33671353311220115","0.33671353311220115","0.33671353311220115","0.17044385587994182","0.17044385587994182","0.17044385587994182","0.7394375891261711","0.7394375891261711","0.7394375891261711","0.4592110800700751","0.4592110800700751","0.4592110800700751"
"206","0.8959583871947165","0.8959583871947165","0.8959583871947165","0.8998032909348421","0.8998032909348421","0.8998032909348421","0.3182801028718121","0.3182801028718121","0.3182801028718121","0.170168814150774","0.170168814150774","0.170168814150774","0.7683300649684967","0.7683300649684967","0.7683300649684967","0.463858645132782","0.463858645132782","0.463858645132782"
"207","0.8543102314782223","0.8543102314782223","0.8543102314782223","0.9643918935576206","0.9643918935576206","0.9643918935576206","0.28150181318733364","0.28150181318733364","0.28150181318733364","0.16814275033170462","0.16814275033170462","0.16814275033170462","0.761707133174841","0.761707133174841","0.761707133174841","0.4591394981153398","0.4591394981153398","0.4591394981153398"
"208","0.9181434421063798","0.9181434421063798","0.9181434421063798","0.957080407332102","0.957080407332102","0.957080407332102","0.3274106675138727","0.3274106675138727","0.3274106675138727","0.16661674244615188","0.16661674244615188","0.16661674244615188","0.7743853490703941","0.7743853490703941","0.7743853490703941","0.4649886618503891","0.4649886618503891","0.4649886618503891"
"209","0.9173588234057475","0.9173588234057475","0.9173588234057475","0.932158750496701","0.932158750496701","0.932158750496701","0.310758518644876","0.310758518644876","0.310758518644876","0.17870365537076455","0.17870365537076455","0.17870365537076455","0.7410490814803407","0.7410490814803407","0.7410490814803407","0.4239133413466649","0.4239133413466649","0.4239133413466649"
"210","0.8992897949631184","0.8992897949631184","0.8992897949631184","0.9572109367525917","0.9572109367525917","0.9572109367525917","0.34858740583858494","0.34858740583858494","0.34858740583858494","0.16936775095988585","0.16936775095988585","0.16936775095988585","0.7481236291653793","0.7481236291653793","0.7481236291653793","0.4421978144548393","0.4421978144548393","0.4421978144548393"
"211","0.8479492456419424","0.8479492456419424","0.8479492456419424","0.9274884685797","0.9274884685797","0.9274884685797","0.292616252408781","0.292616252408781","0.292616252408781","0.17328390553011502","0.17328390553011502","0.17328390553011502","0.7503285816728114","0.7503285816728114","0.7503285816728114","0.4618317534900409","0.4618317534900409","0.4618317534900409"
"212","0.8901915651657503","0.8901915651657503","0.8901915651657503","0.8571254858410601","0.8571254858410601","0.8571254858410601","0.32114357868249377","0.32114357868249377","0.32114357868249377","0.17659381574532318","0.17659381574532318","0.17659381574532318","0.7483515686185293","0.7483515686185293","0.7483515686185293","0.4234603940463199","0.4234603940463199","0.4234603940463199"
"213","0.8797676070192637","0.8797676070192637","0.8797676070192637","0.9486967192910876","0.9486967192910876","0.9486967192910876","0.3286386705970932","0.3286386705970932","0.3286386705970932","0.17743831530085963","0.17743831530085963","0.17743831530085963","0.7416570604135083","0.7416570604135083","0.7416570604135083","0.45929848118868066","0.45929848118868066","0.45929848118868066"
"214","0.9058098801047725","0.9058098801047725","0.9058098801047725","0.9552060002825432","0.9552060002825432","0.9552060002825432","0.28354261181619966","0.28354261181619966","0.28354261181619966","0.17945998891981974","0.17945998891981974","0.17945998891981974","0.7449887735682958","0.7449887735682958","0.7449887735682958","0.47392268620776107","0.47392268620776107","0.47392268620776107"
"215","0.8812374683944612","0.8812374683944612","0.8812374683944612","0.9514617877864181","0.9514617877864181","0.9514617877864181","0.31365852744427325","0.31365852744427325","0.31365852744427325","0.17191292848841802","0.17191292848841802","0.17191292848841802","0.7592286815087727","0.7592286815087727","0.7592286815087727","0.46547069546692343","0.46547069546692343","0.46547069546692343"
"216","0.8697802426086061","0.8697802426086061","0.8697802426086061","0.9650224656342463","0.9650224656342463","0.9650224656342463","0.31248440459554216","0.31248440459554216","0.31248440459554216","0.16818622247492426","0.16818622247492426","0.16818622247492426","0.7572799540766062","0.7572799540766062","0.7572799540766062","0.4650122219108955","0.4650122219108955","0.4650122219108955"
"217","0.9184411182005892","0.9184411182005892","0.9184411182005892","0.9548296066239139","0.9548296066239139","0.9548296066239139","0.3578162938429862","0.3578162938429862","0.3578162938429862","0.17526456869249946","0.17526456869249946","0.17526456869249946","0.7482456711268431","0.7482456711268431","0.7482456711268431","0.4296281102774688","0.4296281102774688","0.4296281102774688"
"218","0.8953250462497274","0.8953250462497274","0.8953250462497274","0.9578724286123853","0.9578724286123853","0.9578724286123853","0.2885892372428531","0.2885892372428531","0.2885892372428531","0.17489601322078369","0.17489601322078369","0.17489601322078369","0.7022830775390029","0.7022830775390029","0.7022830775390029","0.46236941842536083","0.46236941842536083","0.46236941842536083"
"219","0.8872772142237206","0.8872772142237206","0.8872772142237206","0.9391668375274955","0.9391668375274955","0.9391668375274955","0.3659556169551923","0.3659556169551923","0.3659556169551923","0.17003678793553828","0.17003678793553828","0.17003678793553828","0.753784680768053","0.753784680768053","0.753784680768053","0.4812968243604862","0.4812968243604862","0.4812968243604862"
"220","0.8841580545376269","0.8841580545376269","0.8841580545376269","0.9505786510028563","0.9505786510028563","0.9505786510028563","0.330922014947829","0.330922014947829","0.330922014947829","0.17273954154603094","0.17273954154603094","0.17273954154603094","0.762415289660518","0.762415289660518","0.762415289660518","0.47255940539456925","0.47255940539456925","0.47255940539456925"
"221","0.9100497800791965","0.9100497800791965","0.9100497800791965","0.9373263714754748","0.9373263714754748","0.9373263714754748","0.3008055064629189","0.3008055064629189","0.3008055064629189","0.17514137279411968","0.17514137279411968","0.17514137279411968","0.7383926502045822","0.7383926502045822","0.7383926502045822","0.48265994358756564","0.48265994358756564","0.48265994358756564"
"222","0.8597834196494714","0.8597834196494714","0.8597834196494714","0.9437046168974099","0.9437046168974099","0.9437046168974099","0.34406056251552","0.34406056251552","0.34406056251552","0.16469917956217428","0.16469917956217428","0.16469917956217428","0.7693320766744943","0.7693320766744943","0.7693320766744943","0.4609762512738415","0.4609762512738415","0.4609762512738415"
"223","0.9218580335365909","0.9218580335365909","0.9218580335365909","0.9397163722462167","0.9397163722462167","0.9397163722462167","0.30381040962193234","0.30381040962193234","0.30381040962193234","0.16759695083221138","0.16759695083221138","0.16759695083221138","0.7781078455149911","0.7781078455149911","0.7781078455149911","0.4497846611341781","0.4497846611341781","0.4497846611341781"
"224","0.8817159163065502","0.8817159163065502","0.8817159163065502","0.966150992350376","0.966150992350376","0.966150992350376","0.34650422878846665","0.34650422878846665","0.34650422878846665","0.16813459387324517","0.16813459387324517","0.16813459387324517","0.7161403919114672","0.7161403919114672","0.7161403919114672","0.4676920029561192","0.4676920029561192","0.4676920029561192"
"225","0.9114762184563672","0.9114762184563672","0.9114762184563672","0.9533046478636865","0.9533046478636865","0.9533046478636865","0.28242866095851515","0.28242866095851515","0.28242866095851515","0.1530236102786249","0.1530236102786249","0.1530236102786249","0.7421962354257648","0.7421962354257648","0.7421962354257648","0.4705653350410957","0.4705653350410957","0.4705653350410957"
"226","0.9250511169393354","0.9250511169393354","0.9250511169393354","0.9352206677419064","0.9352206677419064","0.9352206677419064","0.3338723126036782","0.3338723126036782","0.3338723126036782","0.18076877447792578","0.18076877447792578","0.18076877447792578","0.7581879500428105","0.7581879500428105","0.7581879500428105","0.4766901990400077","0.4766901990400077","0.4766901990400077"
"227","0.8781895927301883","0.8781895927301883","0.8781895927301883","0.9431485238061278","0.9431485238061278","0.9431485238061278","0.3088369621763902","0.3088369621763902","0.3088369621763902","0.1605552310418086","0.1605552310418086","0.1605552310418086","0.7366242593515372","0.7366242593515372","0.7366242593515372","0.4692357715085607","0.4692357715085607","0.4692357715085607"
"228","0.9174463624923672","0.9174463624923672","0.9174463624923672","0.9515490892433549","0.9515490892433549","0.9515490892433549","0.3414894215397827","0.3414894215397827","0.3414894215397827","0.17666023677962533","0.17666023677962533","0.17666023677962533","0.743351976588761","0.743351976588761","0.743351976588761","0.45711219214852356","0.45711219214852356","0.45711219214852356"
"229","0.8852590464432449","0.8852590464432449","0.8852590464432449","0.9308655943443593","0.9308655943443593","0.9308655943443593","0.34481099771055823","0.34481099771055823","0.34481099771055823","0.1649586473317149","0.1649586473317149","0.1649586473317149","0.7511330647652583","0.7511330647652583","0.7511330647652583","0.4907019689397809","0.4907019689397809","0.4907019689397809"
"230","0.8970114668008177","0.8970114668008177","0.8970114668008177","0.9794228122282367","0.9794228122282367","0.9794228122282367","0.30085400887841995","0.30085400887841995","0.30085400887841995","0.15870654178304605","0.15870654178304605","0.15870654178304605","0.7510576864024192","0.7510576864024192","0.7510576864024192","0.46598799940553776","0.46598799940553776","0.46598799940553776"
"231","0.8882402815064695","0.8882402815064695","0.8882402815064695","0.9592407045256541","0.9592407045256541","0.9592407045256541","0.33483487586438265","0.33483487586438265","0.33483487586438265","0.16095552216038084","0.16095552216038084","0.16095552216038084","0.7663254169467781","0.7663254169467781","0.7663254169467781","0.46483955945375294","0.46483955945375294","0.46483955945375294"
"232","0.9433253530127561","0.9433253530127561","0.9433253530127561","0.9832789760028915","0.9832789760028915","0.9832789760028915","0.31004503016482865","0.31004503016482865","0.31004503016482865","0.16924550393245913","0.16924550393245913","0.16924550393245913","0.7697951231795784","0.7697951231795784","0.7697951231795784","0.46621307648784804","0.46621307648784804","0.46621307648784804"
"233","0.9023738754027957","0.9023738754027957","0.9023738754027957","0.959574182264339","0.959574182264339","0.959574182264339","0.29707102903351656","0.29707102903351656","0.29707102903351656","0.1742998729594826","0.1742998729594826","0.1742998729594826","0.7569291559522643","0.7569291559522643","0.7569291559522643","0.44860875997299443","0.44860875997299443","0.44860875997299443"
"234","0.9115942562168532","0.9115942562168532","0.9115942562168532","0.95219474624013","0.95219474624013","0.95219474624013","0.3667991124456598","0.3667991124456598","0.3667991124456598","0.16222778422527892","0.16222778422527892","0.16222778422527892","0.770488715714627","0.770488715714627","0.770488715714627","0.4711535619869996","0.4711535619869996","0.4711535619869996"
"235","0.9250382542833369","0.9250382542833369","0.9250382542833369","0.9192500054577598","0.9192500054577598","0.9192500054577598","0.3732448948416714","0.3732448948416714","0.3732448948416714","0.17071281945478883","0.17071281945478883","0.17071281945478883","0.7608798371738393","0.7608798371738393","0.7608798371738393","0.44548071458452476","0.44548071458452476","0.44548071458452476"
"236","0.9486537778028883","0.9486537778028883","0.9486537778028883","0.9630208762742826","0.9630208762742826","0.9630208762742826","0.3280063329354802","0.3280063329354802","0.3280063329354802","0.15848470081513494","0.15848470081513494","0.15848470081513494","0.7582889911268098","0.7582889911268098","0.7582889911268098","0.46406776279695766","0.46406776279695766","0.46406776279695766"
"237","0.9433173572108022","0.9433173572108022","0.9433173572108022","0.9541297413727905","0.9541297413727905","0.9541297413727905","0.31632758870572575","0.31632758870572575","0.31632758870572575","0.15685146904071395","0.15685146904071395","0.15685146904071395","0.7846279498899321","0.7846279498899321","0.7846279498899321","0.4693272796215651","0.4693272796215651","0.4693272796215651"
"238","0.9059782732168967","0.9059782732168967","0.9059782732168967","0.9765703436671977","0.9765703436671977","0.9765703436671977","0.3470851496358248","0.3470851496358248","0.3470851496358248","0.17749391282218008","0.17749391282218008","0.17749391282218008","0.7471652479348782","0.7471652479348782","0.7471652479348782","0.4537124480900654","0.4537124480900654","0.4537124480900654"
"239","0.9015615644046993","0.9015615644046993","0.9015615644046993","0.9778443053090844","0.9778443053090844","0.9778443053090844","0.3684234010401982","0.3684234010401982","0.3684234010401982","0.16721228635375213","0.16721228635375213","0.16721228635375213","0.7440323829946323","0.7440323829946323","0.7440323829946323","0.45168183992858085","0.45168183992858085","0.45168183992858085"
"240","0.9061262379582153","0.9061262379582153","0.9061262379582153","0.9471404613474832","0.9471404613474832","0.9471404613474832","0.32642165999496064","0.32642165999496064","0.32642165999496064","0.19369640703070135","0.19369640703070135","0.19369640703070135","0.7769586364109778","0.7769586364109778","0.7769586364109778","0.4300910515319476","0.4300910515319476","0.4300910515319476"
