"Step","4l4h32-agtt-shortest-path (path) - train/acc","4l4h32-agtt-shortest-path (path) - train/acc__MIN","4l4h32-agtt-shortest-path (path) - train/acc__MAX","4l4h32-agtt-shortest-path (path) - val/acc","4l4h32-agtt-shortest-path (path) - val/acc__MIN","4l4h32-agtt-shortest-path (path) - val/acc__MAX","5l64-mpnn-shortest-path (er+sbm+path) - train/acc","5l64-mpnn-shortest-path (er+sbm+path) - train/acc__MIN","5l64-mpnn-shortest-path (er+sbm+path) - train/acc__MAX","5l64-mpnn-shortest-path (er+sbm+path) - val/acc","5l64-mpnn-shortest-path (er+sbm+path) - val/acc__MIN","5l64-mpnn-shortest-path (er+sbm+path) - val/acc__MAX","4l4h32-gps-shortest-path (er+sbm+path) - train/acc","4l4h32-gps-shortest-path (er+sbm+path) - train/acc__MIN","4l4h32-gps-shortest-path (er+sbm+path) - train/acc__MAX","4l4h32-gps-shortest-path (er+sbm+path) - val/acc","4l4h32-gps-shortest-path (er+sbm+path) - val/acc__MIN","4l4h32-gps-shortest-path (er+sbm+path) - val/acc__MAX","2l4h16-ibtt-shortest-path (path) - train/acc","2l4h16-ibtt-shortest-path (path) - train/acc__MIN","2l4h16-ibtt-shortest-path (path) - train/acc__MAX","2l4h16-ibtt-shortest-path (path) - val/acc","2l4h16-ibtt-shortest-path (path) - val/acc__MIN","2l4h16-ibtt-shortest-path (path) - val/acc__MAX"
"117","0.8209885817307692","0.8209885817307692","0.8209885817307692","0.9427584134615384","0.9427584134615384","0.9427584134615384","0.8222338668699187","0.8222338668699187","0.8222338668699187","0.797626201923077","0.797626201923077","0.797626201923077","0.8823281885162602","0.8823281885162602","0.8823281885162602","0.7956981169871794","0.7956981169871794","0.7956981169871794","0.784375","0.784375","0.784375","0.84375","0.84375","0.84375"
"118","0.8674128605769231","0.8674128605769231","0.8674128605769231","0.9233774038461539","0.9233774038461539","0.9233774038461539","0.8167794080284553","0.8167794080284553","0.8167794080284553","0.8054637419871794","0.8054637419871794","0.8054637419871794","0.8803353658536586","0.8803353658536586","0.8803353658536586","0.7788711939102564","0.7788711939102564","0.7788711939102564","0.7979910714285714","0.7979910714285714","0.7979910714285714","0.8497596153846154","0.8497596153846154","0.8497596153846154"
"119","0.8484074519230769","0.8484074519230769","0.8484074519230769","0.8577223557692308","0.8577223557692308","0.8577223557692308","0.8274818978658537","0.8274818978658537","0.8274818978658537","0.8061147836538461","0.8061147836538461","0.8061147836538461","0.8823281885162602","0.8823281885162602","0.8823281885162602","0.7680789262820512","0.7680789262820512","0.7680789262820512","0.8110119047619048","0.8110119047619048","0.8110119047619048","0.8545673076923077","0.8545673076923077","0.8545673076923077"
"120","0.8315805288461539","0.8315805288461539","0.8315805288461539","0.9165414663461539","0.9165414663461539","0.9165414663461539","0.8301654598577235","0.8301654598577235","0.8301654598577235","0.8038110977564102","0.8038110977564102","0.8038110977564102","0.8789538871951219","0.8789538871951219","0.8789538871951219","0.7814002403846154","0.7814002403846154","0.7814002403846154","0.7970238095238095","0.7970238095238095","0.7970238095238095","0.8611778846153846","0.8611778846153846","0.8611778846153846"
"121","0.8334585336538461","0.8334585336538461","0.8334585336538461","0.9374248798076923","0.9374248798076923","0.9374248798076923","0.8218289507113821","0.8218289507113821","0.8218289507113821","0.799579326923077","0.799579326923077","0.799579326923077","0.8813119283536586","0.8813119283536586","0.8813119283536586","0.7791716746794872","0.7791716746794872","0.7791716746794872","0.8159970238095239","0.8159970238095239","0.8159970238095239","0.8677884615384616","0.8677884615384616","0.8677884615384616"
"122","0.8647085336538461","0.8647085336538461","0.8647085336538461","0.927734375","0.927734375","0.927734375","0.8284187627032521","0.8284187627032521","0.8284187627032521","0.805438701923077","0.805438701923077","0.805438701923077","0.8850990853658537","0.8850990853658537","0.8850990853658537","0.7895633012820512","0.7895633012820512","0.7895633012820512","0.8036458333333333","0.8036458333333333","0.8036458333333333","0.8449519230769231","0.8449519230769231","0.8449519230769231"
"123","0.8388671875","0.8388671875","0.8388671875","0.9311147836538461","0.9311147836538461","0.9311147836538461","0.8315072408536586","0.8315072408536586","0.8315072408536586","0.804462139423077","0.804462139423077","0.804462139423077","0.8871713033536586","0.8871713033536586","0.8871713033536586","0.7794471153846154","0.7794471153846154","0.7794471153846154","0.8178571428571428","0.8178571428571428","0.8178571428571428","0.8407451923076923","0.8407451923076923","0.8407451923076923"
"124","0.8491586538461539","0.8491586538461539","0.8491586538461539","0.9456881009615384","0.9456881009615384","0.9456881009615384","0.8249174288617885","0.8249174288617885","0.8249174288617885","0.7999048477564102","0.7999048477564102","0.7999048477564102","0.8859883130081302","0.8859883130081302","0.8859883130081302","0.781425280448718","0.781425280448718","0.781425280448718","0.7972470238095238","0.7972470238095238","0.7972470238095238","0.8353365384615384","0.8353365384615384","0.8353365384615384"
"125","0.8755258413461539","0.8755258413461539","0.8755258413461539","0.8779296875","0.8779296875","0.8779296875","0.8189389608739838","0.8189389608739838","0.8189389608739838","0.798602764423077","0.798602764423077","0.798602764423077","0.8772071900406505","0.8772071900406505","0.8772071900406505","0.7850060096153846","0.7850060096153846","0.7850060096153846","0.8108630952380953","0.8108630952380953","0.8108630952380953","0.8371394230769231","0.8371394230769231","0.8371394230769231"
"126","0.8713942307692308","0.8713942307692308","0.8713942307692308","0.9301382211538461","0.9301382211538461","0.9301382211538461","0.8288236788617885","0.8288236788617885","0.8288236788617885","0.7999048477564102","0.7999048477564102","0.7999048477564102","0.8838366996951219","0.8838366996951219","0.8838366996951219","0.7885616987179488","0.7885616987179488","0.7885616987179488","0.8089285714285714","0.8089285714285714","0.8089285714285714","0.8395432692307693","0.8395432692307693","0.8395432692307693"
"127","0.8542668269230769","0.8542668269230769","0.8542668269230769","0.9365234375","0.9365234375","0.9365234375","0.8244331173780487","0.8244331173780487","0.8244331173780487","0.804462139423077","0.804462139423077","0.804462139423077","0.8903868140243901","0.8903868140243901","0.8903868140243901","0.7970002003205128","0.7970002003205128","0.7970002003205128","0.8204613095238095","0.8204613095238095","0.8204613095238095","0.8443509615384616","0.8443509615384616","0.8443509615384616"
"128","0.8759765625","0.8759765625","0.8759765625","0.9505709134615384","0.9505709134615384","0.9505709134615384","0.8325711382113821","0.8325711382113821","0.8325711382113821","0.802509014423077","0.802509014423077","0.802509014423077","0.8850196900406505","0.8850196900406505","0.8850196900406505","0.801532451923077","0.801532451923077","0.801532451923077","0.8310267857142858","0.8310267857142858","0.8310267857142858","0.8719951923076923","0.8719951923076923","0.8719951923076923"
"129","0.8822866586538461","0.8822866586538461","0.8822866586538461","0.9169921875","0.9169921875","0.9169921875","0.8273628048780487","0.8273628048780487","0.8273628048780487","0.803485576923077","0.803485576923077","0.803485576923077","0.8907520325203252","0.8907520325203252","0.8907520325203252","0.7876101762820512","0.7876101762820512","0.7876101762820512","0.8129464285714286","0.8129464285714286","0.8129464285714286","0.8473557692307693","0.8473557692307693","0.8473557692307693"
"130","0.8647836538461539","0.8647836538461539","0.8647836538461539","0.9133112980769231","0.9133112980769231","0.9133112980769231","0.8180814913617885","0.8180814913617885","0.8180814913617885","0.8041616586538461","0.8041616586538461","0.8041616586538461","0.8901009908536586","0.8901009908536586","0.8901009908536586","0.8018830128205128","0.8018830128205128","0.8018830128205128","0.8291666666666667","0.8291666666666667","0.8291666666666667","0.8737980769230769","0.8737980769230769","0.8737980769230769"
"131","0.8291766826923077","0.8291766826923077","0.8291766826923077","0.9138371394230769","0.9138371394230769","0.9138371394230769","0.8304909806910569","0.8304909806910569","0.8304909806910569","0.8022085336538461","0.8022085336538461","0.8022085336538461","0.8928242505081302","0.8928242505081302","0.8928242505081302","0.788837139423077","0.788837139423077","0.788837139423077","0.8321428571428572","0.8321428571428572","0.8321428571428572","0.8852163461538461","0.8852163461538461","0.8852163461538461"
"132","0.8745492788461539","0.8745492788461539","0.8745492788461539","0.9366736778846154","0.9366736778846154","0.9366736778846154","0.8335000635162602","0.8335000635162602","0.8335000635162602","0.8060897435897436","0.8060897435897436","0.8060897435897436","0.8879890752032521","0.8879890752032521","0.8879890752032521","0.7921173878205128","0.7921173878205128","0.7921173878205128","0.8221726190476191","0.8221726190476191","0.8221726190476191","0.8828125","0.8828125","0.8828125"
"133","0.8642578125","0.8642578125","0.8642578125","0.9330679086538461","0.9330679086538461","0.9330679086538461","0.8297208460365854","0.8297208460365854","0.8297208460365854","0.7950220352564102","0.7950220352564102","0.7950220352564102","0.8907520325203252","0.8907520325203252","0.8907520325203252","0.791816907051282","0.791816907051282","0.791816907051282","0.8184523809523809","0.8184523809523809","0.8184523809523809","0.8623798076923077","0.8623798076923077","0.8623798076923077"
"134","0.8943810096153846","0.8943810096153846","0.8943810096153846","0.9481670673076923","0.9481670673076923","0.9481670673076923","0.8284981580284553","0.8284981580284553","0.8284981580284553","0.8025340544871794","0.8025340544871794","0.8025340544871794","0.8881478658536586","0.8881478658536586","0.8881478658536586","0.788261217948718","0.788261217948718","0.788261217948718","0.8185267857142857","0.8185267857142857","0.8185267857142857","0.8798076923076923","0.8798076923076923","0.8798076923076923"
"135","0.8970853365384616","0.8970853365384616","0.8970853365384616","0.9418569711538461","0.9418569711538461","0.9418569711538461","0.832690231199187","0.832690231199187","0.832690231199187","0.8021834935897436","0.8021834935897436","0.8021834935897436","0.8929909806910569","0.8929909806910569","0.8929909806910569","0.7820763221153846","0.7820763221153846","0.7820763221153846","0.8354910714285714","0.8354910714285714","0.8354910714285714","0.8798076923076923","0.8798076923076923","0.8798076923076923"
"136","0.8850661057692308","0.8850661057692308","0.8850661057692308","0.9468900240384616","0.9468900240384616","0.9468900240384616","0.8245125127032521","0.8245125127032521","0.8245125127032521","0.8012069310897436","0.8012069310897436","0.8012069310897436","0.889283219004065","0.889283219004065","0.889283219004065","0.7969751602564102","0.7969751602564102","0.7969751602564102","0.8402529761904761","0.8402529761904761","0.8402529761904761","0.8798076923076923","0.8798076923076923","0.8798076923076923"
"137","0.8840144230769231","0.8840144230769231","0.8840144230769231","0.9649188701923077","0.9649188701923077","0.9649188701923077","0.8282123348577235","0.8282123348577235","0.8282123348577235","0.8106470352564102","0.8106470352564102","0.8106470352564102","0.896119156504065","0.896119156504065","0.896119156504065","0.7947215544871794","0.7947215544871794","0.7947215544871794","0.8186755952380953","0.8186755952380953","0.8186755952380953","0.8816105769230769","0.8816105769230769","0.8816105769230769"
"138","0.8752253605769231","0.8752253605769231","0.8752253605769231","0.9503455528846154","0.9503455528846154","0.9503455528846154","0.8269975863821138","0.8269975863821138","0.8269975863821138","0.806415264423077","0.806415264423077","0.806415264423077","0.8911172510162602","0.8911172510162602","0.8911172510162602","0.776542467948718","0.776542467948718","0.776542467948718","0.8271577380952381","0.8271577380952381","0.8271577380952381","0.8786057692307693","0.8786057692307693","0.8786057692307693"
"139","0.8753004807692308","0.8753004807692308","0.8753004807692308","0.9393780048076923","0.9393780048076923","0.9393780048076923","0.8314278455284553","0.8314278455284553","0.8314278455284553","0.8028345352564102","0.8028345352564102","0.8028345352564102","0.8930306783536586","0.8930306783536586","0.8930306783536586","0.7769180689102564","0.7769180689102564","0.7769180689102564","0.834375","0.834375","0.834375","0.8713942307692307","0.8713942307692307","0.8713942307692307"
"140","0.8854417067307692","0.8854417067307692","0.8854417067307692","0.9627403846153846","0.9627403846153846","0.9627403846153846","0.8298002413617885","0.8298002413617885","0.8298002413617885","0.811298076923077","0.811298076923077","0.811298076923077","0.8937214176829268","0.8937214176829268","0.8937214176829268","0.7774939903846154","0.7774939903846154","0.7774939903846154","0.8418154761904761","0.8418154761904761","0.8418154761904761","0.8762019230769231","0.8762019230769231","0.8762019230769231"
"141","0.8964092548076923","0.8964092548076923","0.8964092548076923","0.9635667067307692","0.9635667067307692","0.9635667067307692","0.8250444613821138","0.8250444613821138","0.8250444613821138","0.801532451923077","0.801532451923077","0.801532451923077","0.8915698043699187","0.8915698043699187","0.8915698043699187","0.7716346153846154","0.7716346153846154","0.7716346153846154","0.834375","0.834375","0.834375","0.8882211538461539","0.8882211538461539","0.8882211538461539"
"142","0.8844651442307692","0.8844651442307692","0.8844651442307692","0.9137620192307692","0.9137620192307692","0.9137620192307692","0.8311817200203252","0.8311817200203252","0.8311817200203252","0.8067407852564102","0.8067407852564102","0.8067407852564102","0.8970560213414634","0.8970560213414634","0.8970560213414634","0.7905148237179488","0.7905148237179488","0.7905148237179488","0.8456845238095239","0.8456845238095239","0.8456845238095239","0.8978365384615384","0.8978365384615384","0.8978365384615384"
"143","0.8820612980769231","0.8820612980769231","0.8820612980769231","0.9571814903846154","0.9571814903846154","0.9571814903846154","0.8326108358739838","0.8326108358739838","0.8326108358739838","0.8060897435897436","0.8060897435897436","0.8060897435897436","0.8962858866869919","0.8962858866869919","0.8962858866869919","0.7917918669871794","0.7917918669871794","0.7917918669871794","0.8378720238095239","0.8378720238095239","0.8378720238095239","0.8810096153846154","0.8810096153846154","0.8810096153846154"
"144","0.8911508413461539","0.8911508413461539","0.8911508413461539","0.9667217548076923","0.9667217548076923","0.9667217548076923","0.8357787093495935","0.8357787093495935","0.8357787093495935","0.8087189503205128","0.8087189503205128","0.8087189503205128","0.8909981580284553","0.8909981580284553","0.8909981580284553","0.7775440705128206","0.7775440705128206","0.7775440705128206","0.8393601190476191","0.8393601190476191","0.8393601190476191","0.8810096153846154","0.8810096153846154","0.8810096153846154"
"145","0.9107572115384616","0.9107572115384616","0.9107572115384616","0.955078125","0.955078125","0.955078125","0.8349688770325203","0.8349688770325203","0.8349688770325203","0.8057642227564102","0.8057642227564102","0.8057642227564102","0.8955554496951219","0.8955554496951219","0.8955554496951219","0.7911157852564102","0.7911157852564102","0.7911157852564102","0.8496279761904761","0.8496279761904761","0.8496279761904761","0.9032451923076923","0.9032451923076923","0.9032451923076923"
"146","0.8979116586538461","0.8979116586538461","0.8979116586538461","0.9567307692307692","0.9567307692307692","0.9567307692307692","0.8284981580284553","0.8284981580284553","0.8284981580284553","0.8070913461538461","0.8070913461538461","0.8070913461538461","0.8993346671747968","0.8993346671747968","0.8993346671747968","0.7694060496794872","0.7694060496794872","0.7694060496794872","0.8469494047619047","0.8469494047619047","0.8469494047619047","0.90625","0.90625","0.90625"
"147","0.8801081730769231","0.8801081730769231","0.8801081730769231","0.9443359375","0.9443359375","0.9443359375","0.8323647103658537","0.8323647103658537","0.8323647103658537","0.800555889423077","0.800555889423077","0.800555889423077","0.8993346671747968","0.8993346671747968","0.8993346671747968","0.7917918669871794","0.7917918669871794","0.7917918669871794","0.8444940476190476","0.8444940476190476","0.8444940476190476","0.9002403846153846","0.9002403846153846","0.9002403846153846"
"148","0.8836388221153846","0.8836388221153846","0.8836388221153846","0.9589092548076923","0.9589092548076923","0.9589092548076923","0.8298796366869919","0.8298796366869919","0.8298796366869919","0.802509014423077","0.802509014423077","0.802509014423077","0.8923796366869919","0.8923796366869919","0.8923796366869919","0.7784705528846154","0.7784705528846154","0.7784705528846154","0.8449404761904762","0.8449404761904762","0.8449404761904762","0.890625","0.890625","0.890625"
"149","0.8649338942307692","0.8649338942307692","0.8649338942307692","0.9491436298076923","0.9491436298076923","0.9491436298076923","0.8258145960365854","0.8258145960365854","0.8258145960365854","0.8038110977564102","0.8038110977564102","0.8038110977564102","0.8955951473577235","0.8955951473577235","0.8955951473577235","0.7937449919871794","0.7937449919871794","0.7937449919871794","0.8584821428571429","0.8584821428571429","0.8584821428571429","0.9092548076923077","0.9092548076923077","0.9092548076923077"
"150","0.9007662259615384","0.9007662259615384","0.9007662259615384","0.9673978365384616","0.9673978365384616","0.9673978365384616","0.8380176575203252","0.8380176575203252","0.8380176575203252","0.8018579727564102","0.8018579727564102","0.8018579727564102","0.8992155741869919","0.8992155741869919","0.8992155741869919","0.7921424278846154","0.7921424278846154","0.7921424278846154","0.8507440476190475","0.8507440476190475","0.8507440476190475","0.9020432692307693","0.9020432692307693","0.9020432692307693"
"151","0.9269080528846154","0.9269080528846154","0.9269080528846154","0.9671724759615384","0.9671724759615384","0.9671724759615384","0.8323250127032521","0.8323250127032521","0.8323250127032521","0.805438701923077","0.805438701923077","0.805438701923077","0.8985248348577235","0.8985248348577235","0.8985248348577235","0.7745392628205128","0.7745392628205128","0.7745392628205128","0.8497023809523809","0.8497023809523809","0.8497023809523809","0.8984375","0.8984375","0.8984375"
"152","0.9315655048076923","0.9315655048076923","0.9315655048076923","0.9603365384615384","0.9603365384615384","0.9603365384615384","0.835619918699187","0.835619918699187","0.835619918699187","0.806415264423077","0.806415264423077","0.806415264423077","0.8988900533536586","0.8988900533536586","0.8988900533536586","0.784980969551282","0.784980969551282","0.784980969551282","0.8499255952380953","0.8499255952380953","0.8499255952380953","0.9224759615384616","0.9224759615384616","0.9224759615384616"
"153","0.9156400240384616","0.9156400240384616","0.9156400240384616","0.9527493990384616","0.9527493990384616","0.9527493990384616","0.8433450838414634","0.8433450838414634","0.8433450838414634","0.8086939102564102","0.8086939102564102","0.8086939102564102","0.8968575330284553","0.8968575330284553","0.8968575330284553","0.7970002003205128","0.7970002003205128","0.7970002003205128","0.8482142857142858","0.8482142857142858","0.8482142857142858","0.9116586538461539","0.9116586538461539","0.9116586538461539"
"154","0.9202974759615384","0.9202974759615384","0.9202974759615384","0.9681490384615384","0.9681490384615384","0.9681490384615384","0.8380573551829268","0.8380573551829268","0.8380573551829268","0.8175080128205128","0.8175080128205128","0.8175080128205128","0.8970163236788617","0.8970163236788617","0.8970163236788617","0.779522235576923","0.779522235576923","0.779522235576923","0.8448660714285714","0.8448660714285714","0.8448660714285714","0.9086538461538461","0.9086538461538461","0.9086538461538461"
"155","0.9239783653846154","0.9239783653846154","0.9239783653846154","0.9654447115384616","0.9654447115384616","0.9654447115384616","0.834643356199187","0.834643356199187","0.834643356199187","0.8070663060897436","0.8070663060897436","0.8070663060897436","0.8989297510162602","0.8989297510162602","0.8989297510162602","0.7771935096153846","0.7771935096153846","0.7771935096153846","0.8616071428571428","0.8616071428571428","0.8616071428571428","0.9122596153846154","0.9122596153846154","0.9122596153846154"
"156","0.9178185096153846","0.9178185096153846","0.9178185096153846","0.9516225961538461","0.9516225961538461","0.9516225961538461","0.8372078252032521","0.8372078252032521","0.8372078252032521","0.8002303685897436","0.8002303685897436","0.8002303685897436","0.8988503556910569","0.8988503556910569","0.8988503556910569","0.7733122996794872","0.7733122996794872","0.7733122996794872","0.8683035714285714","0.8683035714285714","0.8683035714285714","0.8960336538461539","0.8960336538461539","0.8960336538461539"
"157","0.9006159855769231","0.9006159855769231","0.9006159855769231","0.9676983173076923","0.9676983173076923","0.9676983173076923","0.8365091463414634","0.8365091463414634","0.8365091463414634","0.807391826923077","0.807391826923077","0.807391826923077","0.9018991361788617","0.9018991361788617","0.9018991361788617","0.804512219551282","0.804512219551282","0.804512219551282","0.8534970238095239","0.8534970238095239","0.8534970238095239","0.9122596153846154","0.9122596153846154","0.9122596153846154"
"158","0.9171424278846154","0.9171424278846154","0.9171424278846154","0.9749849759615384","0.9749849759615384","0.9749849759615384","0.8300860645325203","0.8300860645325203","0.8300860645325203","0.8086939102564102","0.8086939102564102","0.8086939102564102","0.903931656504065","0.903931656504065","0.903931656504065","0.7820763221153846","0.7820763221153846","0.7820763221153846","0.866889880952381","0.866889880952381","0.866889880952381","0.9068509615384616","0.9068509615384616","0.9068509615384616"
"159","0.9308143028846154","0.9308143028846154","0.9308143028846154","0.9720552884615384","0.9720552884615384","0.9720552884615384","0.8378985645325203","0.8378985645325203","0.8378985645325203","0.8064403044871794","0.8064403044871794","0.8064403044871794","0.8935229293699187","0.8935229293699187","0.8935229293699187","0.8022085336538461","0.8022085336538461","0.8022085336538461","0.8530505952380952","0.8530505952380952","0.8530505952380952","0.9074519230769231","0.9074519230769231","0.9074519230769231"
"160","0.9257061298076923","0.9257061298076923","0.9257061298076923","0.9610877403846154","0.9610877403846154","0.9610877403846154","0.8361915650406505","0.8361915650406505","0.8361915650406505","0.8047876602564102","0.8047876602564102","0.8047876602564102","0.8999063135162602","0.8999063135162602","0.8999063135162602","0.7947215544871794","0.7947215544871794","0.7947215544871794","0.8517113095238095","0.8517113095238095","0.8517113095238095","0.9098557692307693","0.9098557692307693","0.9098557692307693"
"161","0.9164663461538461","0.9164663461538461","0.9164663461538461","0.9681490384615384","0.9681490384615384","0.9681490384615384","0.8377318343495935","0.8377318343495935","0.8377318343495935","0.8149038461538461","0.8149038461538461","0.8149038461538461","0.8991361788617885","0.8991361788617885","0.8991361788617885","0.7931189903846154","0.7931189903846154","0.7931189903846154","0.8607142857142858","0.8607142857142858","0.8607142857142858","0.9164663461538461","0.9164663461538461","0.9164663461538461"
"162","0.9168419471153846","0.9168419471153846","0.9168419471153846","0.9661959134615384","0.9661959134615384","0.9661959134615384","0.8328093241869919","0.8328093241869919","0.8328093241869919","0.8070663060897436","0.8070663060897436","0.8070663060897436","0.9030821265243901","0.9030821265243901","0.9030821265243901","0.786308092948718","0.786308092948718","0.786308092948718","0.8566220238095238","0.8566220238095238","0.8566220238095238","0.9020432692307693","0.9020432692307693","0.9020432692307693"
"163","0.9381009615384616","0.9381009615384616","0.9381009615384616","0.9728064903846154","0.9728064903846154","0.9728064903846154","0.8361042301829268","0.8361042301829268","0.8361042301829268","0.8152293669871794","0.8152293669871794","0.8152293669871794","0.9003985645325203","0.9003985645325203","0.9003985645325203","0.8064403044871794","0.8064403044871794","0.8064403044871794","0.8599702380952381","0.8599702380952381","0.8599702380952381","0.9152644230769231","0.9152644230769231","0.9152644230769231"
"164","0.9167668269230769","0.9167668269230769","0.9167668269230769","0.9661959134615384","0.9661959134615384","0.9661959134615384","0.8435118140243901","0.8435118140243901","0.8435118140243901","0.8109725560897436","0.8109725560897436","0.8109725560897436","0.8995410950203252","0.8995410950203252","0.8995410950203252","0.7892127403846154","0.7892127403846154","0.7892127403846154","0.8610119047619047","0.8610119047619047","0.8610119047619047","0.9140625","0.9140625","0.9140625"
"165","0.9220252403846154","0.9220252403846154","0.9220252403846154","0.9411808894230769","0.9411808894230769","0.9411808894230769","0.8415586890243901","0.8415586890243901","0.8415586890243901","0.8119491185897436","0.8119491185897436","0.8119491185897436","0.9031615218495935","0.9031615218495935","0.9031615218495935","0.788261217948718","0.788261217948718","0.788261217948718","0.8650297619047619","0.8650297619047619","0.8650297619047619","0.9188701923076923","0.9188701923076923","0.9188701923076923"
"166","0.9167668269230769","0.9167668269230769","0.9167668269230769","0.9566556490384616","0.9566556490384616","0.9566556490384616","0.8431862931910569","0.8431862931910569","0.8431862931910569","0.8021834935897436","0.8021834935897436","0.8021834935897436","0.9011686991869919","0.9011686991869919","0.9011686991869919","0.7788211137820512","0.7788211137820512","0.7788211137820512","0.8712053571428572","0.8712053571428572","0.8712053571428572","0.9242788461538461","0.9242788461538461","0.9242788461538461"
"167","0.9012920673076923","0.9012920673076923","0.9012920673076923","0.9579326923076923","0.9579326923076923","0.9579326923076923","0.8411934705284553","0.8411934705284553","0.8411934705284553","0.806415264423077","0.806415264423077","0.806415264423077","0.8999460111788617","0.8999460111788617","0.8999460111788617","0.788261217948718","0.788261217948718","0.788261217948718","0.8667410714285714","0.8667410714285714","0.8667410714285714","0.9200721153846154","0.9200721153846154","0.9200721153846154"
"168","0.9147385817307692","0.9147385817307692","0.9147385817307692","0.9322415865384616","0.9322415865384616","0.9322415865384616","0.8369616996951219","0.8369616996951219","0.8369616996951219","0.8077423878205128","0.8077423878205128","0.8077423878205128","0.9017006478658537","0.9017006478658537","0.9017006478658537","0.7869841746794872","0.7869841746794872","0.7869841746794872","0.8601934523809525","0.8601934523809525","0.8601934523809525","0.9230769230769231","0.9230769230769231","0.9230769230769231"
"169","0.9125600961538461","0.9125600961538461","0.9125600961538461","0.9577073317307692","0.9577073317307692","0.9577073317307692","0.8309832317073171","0.8309832317073171","0.8309832317073171","0.8109725560897436","0.8109725560897436","0.8109725560897436","0.8995807926829268","0.8995807926829268","0.8995807926829268","0.7989282852564102","0.7989282852564102","0.7989282852564102","0.8648065476190475","0.8648065476190475","0.8648065476190475","0.9038461538461539","0.9038461538461539","0.9038461538461539"
"170","0.9336688701923077","0.9336688701923077","0.9336688701923077","0.9808443509615384","0.9808443509615384","0.9808443509615384","0.8390339176829268","0.8390339176829268","0.8390339176829268","0.8038110977564102","0.8038110977564102","0.8038110977564102","0.9012480945121951","0.9012480945121951","0.9012480945121951","0.7921424278846154","0.7921424278846154","0.7921424278846154","0.8686011904761906","0.8686011904761906","0.8686011904761906","0.9170673076923077","0.9170673076923077","0.9170673076923077"
"171","0.9114332932692308","0.9114332932692308","0.9114332932692308","0.9471905048076923","0.9471905048076923","0.9471905048076923","0.831713668699187","0.831713668699187","0.831713668699187","0.811298076923077","0.811298076923077","0.811298076923077","0.9083698551829268","0.9083698551829268","0.9083698551829268","0.783378405448718","0.783378405448718","0.783378405448718","0.8845982142857143","0.8845982142857143","0.8845982142857143","0.9098557692307693","0.9098557692307693","0.9098557692307693"
"172","0.91796875","0.91796875","0.91796875","0.9761868990384616","0.9761868990384616","0.9761868990384616","0.8465208968495935","0.8465208968495935","0.8465208968495935","0.810321514423077","0.810321514423077","0.810321514423077","0.9015736153455284","0.9015736153455284","0.9015736153455284","0.8041616586538461","0.8041616586538461","0.8041616586538461","0.8748511904761905","0.8748511904761905","0.8748511904761905","0.9356971153846154","0.9356971153846154","0.9356971153846154"
"173","0.9390775240384616","0.9390775240384616","0.9390775240384616","0.9720552884615384","0.9720552884615384","0.9720552884615384","0.8341193470528455","0.8341193470528455","0.8341193470528455","0.809344951923077","0.809344951923077","0.809344951923077","0.908814469004065","0.908814469004065","0.908814469004065","0.7921424278846154","0.7921424278846154","0.7921424278846154","0.8837053571428571","0.8837053571428571","0.8837053571428571","0.9212740384615384","0.9212740384615384","0.9212740384615384"
"174","0.9390024038461539","0.9390024038461539","0.9390024038461539","0.9800931490384616","0.9800931490384616","0.9800931490384616","0.8400581173780487","0.8400581173780487","0.8400581173780487","0.799579326923077","0.799579326923077","0.799579326923077","0.9022246570121951","0.9022246570121951","0.9022246570121951","0.7944210737179488","0.7944210737179488","0.7944210737179488","0.8947916666666667","0.8947916666666667","0.8947916666666667","0.9236778846153846","0.9236778846153846","0.9236778846153846"
"175","0.9395282451923077","0.9395282451923077","0.9395282451923077","0.9657451923076923","0.9657451923076923","0.9657451923076923","0.8420906377032521","0.8420906377032521","0.8420906377032521","0.8067407852564102","0.8067407852564102","0.8067407852564102","0.9008034806910569","0.9008034806910569","0.9008034806910569","0.7931189903846154","0.7931189903846154","0.7931189903846154","0.8761904761904762","0.8761904761904762","0.8761904761904762","0.9332932692307693","0.9332932692307693","0.9332932692307693"
"176","0.9210486778846154","0.9210486778846154","0.9210486778846154","0.9679236778846154","0.9679236778846154","0.9679236778846154","0.8379858993902438","0.8379858993902438","0.8379858993902438","0.805438701923077","0.805438701923077","0.805438701923077","0.9032012195121951","0.9032012195121951","0.9032012195121951","0.7982772435897436","0.7982772435897436","0.7982772435897436","0.8811011904761905","0.8811011904761905","0.8811011904761905","0.9308894230769231","0.9308894230769231","0.9308894230769231"
"177","0.9451622596153846","0.9451622596153846","0.9451622596153846","0.9772385817307692","0.9772385817307692","0.9772385817307692","0.8485931148373984","0.8485931148373984","0.8485931148373984","0.8077173477564102","0.8077173477564102","0.8077173477564102","0.9001127413617885","0.9001127413617885","0.9001127413617885","0.7973257211538461","0.7973257211538461","0.7973257211538461","0.8732886904761905","0.8732886904761905","0.8732886904761905","0.8936298076923077","0.8936298076923077","0.8936298076923077"
