"Step","4l4h32-agtt-shortest-path (path) - train/f1","4l4h32-agtt-shortest-path (path) - train/f1__MIN","4l4h32-agtt-shortest-path (path) - train/f1__MAX","4l4h32-agtt-shortest-path (path) - val/f1","4l4h32-agtt-shortest-path (path) - val/f1__MIN","4l4h32-agtt-shortest-path (path) - val/f1__MAX","5l64-mpnn-shortest-path (er+sbm+path) - train/f1","5l64-mpnn-shortest-path (er+sbm+path) - train/f1__MIN","5l64-mpnn-shortest-path (er+sbm+path) - train/f1__MAX","5l64-mpnn-shortest-path (er+sbm+path) - val/f1","5l64-mpnn-shortest-path (er+sbm+path) - val/f1__MIN","5l64-mpnn-shortest-path (er+sbm+path) - val/f1__MAX","4l4h32-gps-shortest-path (er+sbm+path) - train/f1","4l4h32-gps-shortest-path (er+sbm+path) - train/f1__MIN","4l4h32-gps-shortest-path (er+sbm+path) - train/f1__MAX","4l4h32-gps-shortest-path (er+sbm+path) - val/f1","4l4h32-gps-shortest-path (er+sbm+path) - val/f1__MIN","4l4h32-gps-shortest-path (er+sbm+path) - val/f1__MAX","2l4h16-ibtt-shortest-path (path) - train/f1","2l4h16-ibtt-shortest-path (path) - train/f1__MIN","2l4h16-ibtt-shortest-path (path) - train/f1__MAX","2l4h16-ibtt-shortest-path (path) - val/f1","2l4h16-ibtt-shortest-path (path) - val/f1__MIN","2l4h16-ibtt-shortest-path (path) - val/f1__MAX"
"102","0.6623424861926592","0.6623424861926592","0.6623424861926592","0.7688488322830499","0.7688488322830499","0.7688488322830499","0.42355198237142283","0.42355198237142283","0.42355198237142283","0.49701623719725285","0.49701623719725285","0.49701623719725285","0.4776903357799784","0.4776903357799784","0.4776903357799784","0.5138613797167035","0.5138613797167035","0.5138613797167035","0.6796599137367502","0.6796599137367502","0.6796599137367502","0.669649537014789","0.669649537014789","0.669649537014789"
"103","0.6986763484017271","0.6986763484017271","0.6986763484017271","0.7650630080907777","0.7650630080907777","0.7650630080907777","0.43514766299539237","0.43514766299539237","0.43514766299539237","0.5088558621848062","0.5088558621848062","0.5088558621848062","0.4992228028661632","0.4992228028661632","0.4992228028661632","0.489819735505848","0.489819735505848","0.489819735505848","0.7060558110671322","0.7060558110671322","0.7060558110671322","0.6759774295363923","0.6759774295363923","0.6759774295363923"
"104","0.6695180905197505","0.6695180905197505","0.6695180905197505","0.7671090370311813","0.7671090370311813","0.7671090370311813","0.4109812337401264","0.4109812337401264","0.4109812337401264","0.5088341751424581","0.5088341751424581","0.5088341751424581","0.48526594150121777","0.48526594150121777","0.48526594150121777","0.4952937959929355","0.4952937959929355","0.4952937959929355","0.6714169338411379","0.6714169338411379","0.6714169338411379","0.6692705804406004","0.6692705804406004","0.6692705804406004"
"105","0.6888474771877813","0.6888474771877813","0.6888474771877813","0.7634198350340454","0.7634198350340454","0.7634198350340454","0.40240028986976356","0.40240028986976356","0.40240028986976356","0.5085145528609806","0.5085145528609806","0.5085145528609806","0.5155001042497743","0.5155001042497743","0.5155001042497743","0.5102439639130781","0.5102439639130781","0.5102439639130781","0.6972109688392915","0.6972109688392915","0.6972109688392915","0.6864446589990554","0.6864446589990554","0.6864446589990554"
"106","0.6905964649606995","0.6905964649606995","0.6905964649606995","0.7781583527946971","0.7781583527946971","0.7781583527946971","0.42223484768036085","0.42223484768036085","0.42223484768036085","0.5041564842631183","0.5041564842631183","0.5041564842631183","0.5129302566107486","0.5129302566107486","0.5129302566107486","0.5336792840991739","0.5336792840991739","0.5336792840991739","0.6934445493238754","0.6934445493238754","0.6934445493238754","0.675675245415052","0.675675245415052","0.675675245415052"
"107","0.6890685571486327","0.6890685571486327","0.6890685571486327","0.8078899269376406","0.8078899269376406","0.8078899269376406","0.41784179036323454","0.41784179036323454","0.41784179036323454","0.4993001312608343","0.4993001312608343","0.4993001312608343","0.5193782547751272","0.5193782547751272","0.5193782547751272","0.5155668779814632","0.5155668779814632","0.5155668779814632","0.7082788501952527","0.7082788501952527","0.7082788501952527","0.689169286725504","0.689169286725504","0.689169286725504"
"108","0.6850535744482118","0.6850535744482118","0.6850535744482118","0.7929905565154615","0.7929905565154615","0.7929905565154615","0.4222150329206707","0.4222150329206707","0.4222150329206707","0.5096423577727999","0.5096423577727999","0.5096423577727999","0.4884429303321316","0.4884429303321316","0.4884429303321316","0.4931036769920121","0.4931036769920121","0.4931036769920121","0.6847699010686015","0.6847699010686015","0.6847699010686015","0.6939386312271283","0.6939386312271283","0.6939386312271283"
"109","0.6793808270614807","0.6793808270614807","0.6793808270614807","0.789334735745709","0.789334735745709","0.789334735745709","0.4033633480698815","0.4033633480698815","0.4033633480698815","0.5059924648182664","0.5059924648182664","0.5059924648182664","0.5248586937425765","0.5248586937425765","0.5248586937425765","0.510370158808663","0.510370158808663","0.510370158808663","0.7341586109460045","0.7341586109460045","0.7341586109460045","0.6897494882678102","0.6897494882678102","0.6897494882678102"
"110","0.7496910240659833","0.7496910240659833","0.7496910240659833","0.7878903317214108","0.7878903317214108","0.7878903317214108","0.410803914707444","0.410803914707444","0.410803914707444","0.5046782608532926","0.5046782608532926","0.5046782608532926","0.5063067950482","0.5063067950482","0.5063067950482","0.4912823996368842","0.4912823996368842","0.4912823996368842","0.7058034589322527","0.7058034589322527","0.7058034589322527","0.6835919359281456","0.6835919359281456","0.6835919359281456"
"111","0.6911991212747954","0.6911991212747954","0.6911991212747954","0.8042653283224923","0.8042653283224923","0.8042653283224923","0.4322773493150101","0.4322773493150101","0.4322773493150101","0.507597619962078","0.507597619962078","0.507597619962078","0.5171934991254826","0.5171934991254826","0.5171934991254826","0.4986435343450668","0.4986435343450668","0.4986435343450668","0.7020120803178683","0.7020120803178683","0.7020120803178683","0.7127050547618006","0.7127050547618006","0.7127050547618006"
"112","0.6926771014366013","0.6926771014366013","0.6926771014366013","0.8107734486381883","0.8107734486381883","0.8107734486381883","0.4491765440367082","0.4491765440367082","0.4491765440367082","0.5168595968337236","0.5168595968337236","0.5168595968337236","0.5170365363791808","0.5170365363791808","0.5170365363791808","0.4918326362564436","0.4918326362564436","0.4918326362564436","0.6905299644789611","0.6905299644789611","0.6905299644789611","0.7092184509784285","0.7092184509784285","0.7092184509784285"
"113","0.7592359778976137","0.7592359778976137","0.7592359778976137","0.7946063827798429","0.7946063827798429","0.7946063827798429","0.4240287578728024","0.4240287578728024","0.4240287578728024","0.5005219303842238","0.5005219303842238","0.5005219303842238","0.5198817478567587","0.5198817478567587","0.5198817478567587","0.5079851631678864","0.5079851631678864","0.5079851631678864","0.7084144463184608","0.7084144463184608","0.7084144463184608","0.7000752549097342","0.7000752549097342","0.7000752549097342"
"114","0.7054450268675934","0.7054450268675934","0.7054450268675934","0.7194716078707486","0.7194716078707486","0.7194716078707486","0.41376903928508946","0.41376903928508946","0.41376903928508946","0.5051625739874026","0.5051625739874026","0.5051625739874026","0.5232850606186915","0.5232850606186915","0.5232850606186915","0.4832406595077521","0.4832406595077521","0.4832406595077521","0.7203861156800971","0.7203861156800971","0.7203861156800971","0.6706732344771906","0.6706732344771906","0.6706732344771906"
"115","0.6875100978737296","0.6875100978737296","0.6875100978737296","0.8028408492556041","0.8028408492556041","0.8028408492556041","0.4406723510711479","0.4406723510711479","0.4406723510711479","0.5062427713756034","0.5062427713756034","0.5062427713756034","0.5214307669671159","0.5214307669671159","0.5214307669671159","0.4913695190613622","0.4913695190613622","0.4913695190613622","0.696477098404371","0.696477098404371","0.696477098404371","0.7066094706305909","0.7066094706305909","0.7066094706305909"
"116","0.6793505036705038","0.6793505036705038","0.6793505036705038","0.7734149635711989","0.7734149635711989","0.7734149635711989","0.4277132021157432","0.4277132021157432","0.4277132021157432","0.4999065950311424","0.4999065950311424","0.4999065950311424","0.5476826636338038","0.5476826636338038","0.5476826636338038","0.5170665889263895","0.5170665889263895","0.5170665889263895","0.7130430163388481","0.7130430163388481","0.7130430163388481","0.6837865276729773","0.6837865276729773","0.6837865276729773"
"117","0.6801510504674988","0.6801510504674988","0.6801510504674988","0.8537471062938625","0.8537471062938625","0.8537471062938625","0.42113976043791274","0.42113976043791274","0.42113976043791274","0.5042006799214568","0.5042006799214568","0.5042006799214568","0.502205791094974","0.502205791094974","0.502205791094974","0.5231424176749987","0.5231424176749987","0.5231424176749987","0.6767152501590685","0.6767152501590685","0.6767152501590685","0.7116140470968002","0.7116140470968002","0.7116140470968002"
"118","0.7486789870534847","0.7486789870534847","0.7486789870534847","0.80093965251474","0.80093965251474","0.80093965251474","0.40347190764932606","0.40347190764932606","0.40347190764932606","0.5142591580783017","0.5142591580783017","0.5142591580783017","0.5235268502034941","0.5235268502034941","0.5235268502034941","0.4826222110713936","0.4826222110713936","0.4826222110713936","0.7092654218069468","0.7092654218069468","0.7092654218069468","0.7092452919008415","0.7092452919008415","0.7092452919008415"
"119","0.7368672431849439","0.7368672431849439","0.7368672431849439","0.7601838009004702","0.7601838009004702","0.7601838009004702","0.42069876566237285","0.42069876566237285","0.42069876566237285","0.5198865877399375","0.5198865877399375","0.5198865877399375","0.5306844400290927","0.5306844400290927","0.5306844400290927","0.4501112588323363","0.4501112588323363","0.4501112588323363","0.7332220374500107","0.7332220374500107","0.7332220374500107","0.7114698994485712","0.7114698994485712","0.7114698994485712"
"120","0.7010918832389639","0.7010918832389639","0.7010918832389639","0.8097765319851775","0.8097765319851775","0.8097765319851775","0.43949157871871297","0.43949157871871297","0.43949157871871297","0.5136372009916469","0.5136372009916469","0.5136372009916469","0.49375320119035765","0.49375320119035765","0.49375320119035765","0.47930590011461227","0.47930590011461227","0.47930590011461227","0.6982397123103877","0.6982397123103877","0.6982397123103877","0.7185740658615598","0.7185740658615598","0.7185740658615598"
"121","0.7180705367661747","0.7180705367661747","0.7180705367661747","0.8389022420464436","0.8389022420464436","0.8389022420464436","0.4197786631819264","0.4197786631819264","0.4197786631819264","0.5081561994604074","0.5081561994604074","0.5081561994604074","0.49935002105402876","0.49935002105402876","0.49935002105402876","0.4997339676799304","0.4997339676799304","0.4997339676799304","0.7080680446734765","0.7080680446734765","0.7080680446734765","0.721654553310501","0.721654553310501","0.721654553310501"
"122","0.7678914412663206","0.7678914412663206","0.7678914412663206","0.8939199639077751","0.8939199639077751","0.8939199639077751","0.44729175836005935","0.44729175836005935","0.44729175836005935","0.5122055554711326","0.5122055554711326","0.5122055554711326","0.4984475381772642","0.4984475381772642","0.4984475381772642","0.5253554750429119","0.5253554750429119","0.5253554750429119","0.718198148300773","0.718198148300773","0.718198148300773","0.7049263749938006","0.7049263749938006","0.7049263749938006"
"123","0.7005375843250021","0.7005375843250021","0.7005375843250021","0.9158346091474459","0.9158346091474459","0.9158346091474459","0.42311224361346306","0.42311224361346306","0.42311224361346306","0.5054300049382054","0.5054300049382054","0.5054300049382054","0.5232640949155215","0.5232640949155215","0.5232640949155215","0.5048280265482511","0.5048280265482511","0.5048280265482511","0.7310291050258776","0.7310291050258776","0.7310291050258776","0.7066300739020756","0.7066300739020756","0.7066300739020756"
"124","0.773657548928491","0.773657548928491","0.773657548928491","0.8485469983165674","0.8485469983165674","0.8485469983165674","0.4322835471658127","0.4322835471658127","0.4322835471658127","0.5134382594277899","0.5134382594277899","0.5134382594277899","0.543828626648486","0.543828626648486","0.543828626648486","0.4981203744945348","0.4981203744945348","0.4981203744945348","0.6989111264074569","0.6989111264074569","0.6989111264074569","0.7076912473897529","0.7076912473897529","0.7076912473897529"
"125","0.7735142706661642","0.7735142706661642","0.7735142706661642","0.8517658527386046","0.8517658527386046","0.8517658527386046","0.4145269950541082","0.4145269950541082","0.4145269950541082","0.5090381291146123","0.5090381291146123","0.5090381291146123","0.5052167810084928","0.5052167810084928","0.5052167810084928","0.5087074025188655","0.5087074025188655","0.5087074025188655","0.722209983002837","0.722209983002837","0.722209983002837","0.7172565152435136","0.7172565152435136","0.7172565152435136"
"126","0.7724515400965302","0.7724515400965302","0.7724515400965302","0.8399880992423384","0.8399880992423384","0.8399880992423384","0.44036098682713315","0.44036098682713315","0.44036098682713315","0.5069819377690004","0.5069819377690004","0.5069819377690004","0.5205561601498229","0.5205561601498229","0.5205561601498229","0.5146322543333731","0.5146322543333731","0.5146322543333731","0.7062544062326022","0.7062544062326022","0.7062544062326022","0.707147897764429","0.707147897764429","0.707147897764429"
"127","0.7249020613067589","0.7249020613067589","0.7249020613067589","0.8631776257711612","0.8631776257711612","0.8631776257711612","0.42287345433409174","0.42287345433409174","0.42287345433409174","0.5037939532216906","0.5037939532216906","0.5037939532216906","0.5487421367319877","0.5487421367319877","0.5487421367319877","0.5103869635822571","0.5103869635822571","0.5103869635822571","0.7359698022687995","0.7359698022687995","0.7359698022687995","0.6995677166345616","0.6995677166345616","0.6995677166345616"
"128","0.7765291277615469","0.7765291277615469","0.7765291277615469","0.8587631789825139","0.8587631789825139","0.8587631789825139","0.4526137441785665","0.4526137441785665","0.4526137441785665","0.5081788009236174","0.5081788009236174","0.5081788009236174","0.5219350344413398","0.5219350344413398","0.5219350344413398","0.5369354432072871","0.5369354432072871","0.5369354432072871","0.7513994926332156","0.7513994926332156","0.7513994926332156","0.7448108911582655","0.7448108911582655","0.7448108911582655"
"129","0.7561305730839732","0.7561305730839732","0.7561305730839732","0.8019063992693298","0.8019063992693298","0.8019063992693298","0.4258361195239779","0.4258361195239779","0.4258361195239779","0.5208155559367319","0.5208155559367319","0.5208155559367319","0.5456548344275362","0.5456548344275362","0.5456548344275362","0.5214692485964494","0.5214692485964494","0.5214692485964494","0.7344248552630859","0.7344248552630859","0.7344248552630859","0.7185803451741652","0.7185803451741652","0.7185803451741652"
"130","0.7657716056355817","0.7657716056355817","0.7657716056355817","0.802231105013655","0.802231105013655","0.802231105013655","0.4290063274544453","0.4290063274544453","0.4290063274544453","0.518873963552696","0.518873963552696","0.518873963552696","0.5313370978763761","0.5313370978763761","0.5313370978763761","0.5254013664163999","0.5254013664163999","0.5254013664163999","0.7542222100554338","0.7542222100554338","0.7542222100554338","0.7443624544628934","0.7443624544628934","0.7443624544628934"
"131","0.7418451228541068","0.7418451228541068","0.7418451228541068","0.8289844698509468","0.8289844698509468","0.8289844698509468","0.44220776857058847","0.44220776857058847","0.44220776857058847","0.5254305909583071","0.5254305909583071","0.5254305909583071","0.5388077962278116","0.5388077962278116","0.5388077962278116","0.4823303028005928","0.4823303028005928","0.4823303028005928","0.7477476669719653","0.7477476669719653","0.7477476669719653","0.7430000846086456","0.7430000846086456","0.7430000846086456"
"132","0.8109755670833647","0.8109755670833647","0.8109755670833647","0.8401538939314086","0.8401538939314086","0.8401538939314086","0.43591911197714844","0.43591911197714844","0.43591911197714844","0.5117979839398491","0.5117979839398491","0.5117979839398491","0.5594955305983583","0.5594955305983583","0.5594955305983583","0.5296203843240811","0.5296203843240811","0.5296203843240811","0.7126828802185761","0.7126828802185761","0.7126828802185761","0.747159800141734","0.747159800141734","0.747159800141734"
"133","0.7554280900069422","0.7554280900069422","0.7554280900069422","0.8302549145059452","0.8302549145059452","0.8302549145059452","0.4329880636412033","0.4329880636412033","0.4329880636412033","0.5109216773750561","0.5109216773750561","0.5109216773750561","0.5278605280439401","0.5278605280439401","0.5278605280439401","0.5051049603426031","0.5051049603426031","0.5051049603426031","0.7493355649245357","0.7493355649245357","0.7493355649245357","0.7669447221870034","0.7669447221870034","0.7669447221870034"
"134","0.8011825611606135","0.8011825611606135","0.8011825611606135","0.8961057817290474","0.8961057817290474","0.8961057817290474","0.451539137949779","0.451539137949779","0.451539137949779","0.5152279324916773","0.5152279324916773","0.5152279324916773","0.5382408644659485","0.5382408644659485","0.5382408644659485","0.4900626938373649","0.4900626938373649","0.4900626938373649","0.7470915122037659","0.7470915122037659","0.7470915122037659","0.7596908627238731","0.7596908627238731","0.7596908627238731"
"135","0.8246642513059323","0.8246642513059323","0.8246642513059323","0.832451348207607","0.832451348207607","0.832451348207607","0.434629378431082","0.434629378431082","0.434629378431082","0.5236379183659235","0.5236379183659235","0.5236379183659235","0.5253467605121038","0.5253467605121038","0.5253467605121038","0.5310656021815413","0.5310656021815413","0.5310656021815413","0.7306315734950771","0.7306315734950771","0.7306315734950771","0.7676266917043537","0.7676266917043537","0.7676266917043537"
"136","0.7958550477532536","0.7958550477532536","0.7958550477532536","0.8682626728884928","0.8682626728884928","0.8682626728884928","0.41987407905241797","0.41987407905241797","0.41987407905241797","0.5055484114672701","0.5055484114672701","0.5055484114672701","0.5567684530883864","0.5567684530883864","0.5567684530883864","0.5257501645769482","0.5257501645769482","0.5257501645769482","0.7500927885279354","0.7500927885279354","0.7500927885279354","0.7767636795445086","0.7767636795445086","0.7767636795445086"
"137","0.7582866678910876","0.7582866678910876","0.7582866678910876","0.9165932492627253","0.9165932492627253","0.9165932492627253","0.4441839718938639","0.4441839718938639","0.4441839718938639","0.5222845136757879","0.5222845136757879","0.5222845136757879","0.5528067527711363","0.5528067527711363","0.5528067527711363","0.5369206555053169","0.5369206555053169","0.5369206555053169","0.7384657486963387","0.7384657486963387","0.7384657486963387","0.7602998530321176","0.7602998530321176","0.7602998530321176"
"138","0.7766763590687298","0.7766763590687298","0.7766763590687298","0.8532955662192288","0.8532955662192288","0.8532955662192288","0.41282299575776804","0.41282299575776804","0.41282299575776804","0.5168922820791787","0.5168922820791787","0.5168922820791787","0.5203704010576163","0.5203704010576163","0.5203704010576163","0.5047432671556443","0.5047432671556443","0.5047432671556443","0.7244420758750617","0.7244420758750617","0.7244420758750617","0.7523307885029248","0.7523307885029248","0.7523307885029248"
"139","0.7070209321617893","0.7070209321617893","0.7070209321617893","0.8671375799282939","0.8671375799282939","0.8671375799282939","0.45517790489377435","0.45517790489377435","0.45517790489377435","0.5150504318194046","0.5150504318194046","0.5150504318194046","0.5269846461080813","0.5269846461080813","0.5269846461080813","0.49853109743204554","0.49853109743204554","0.49853109743204554","0.722615951724794","0.722615951724794","0.722615951724794","0.7524228946046391","0.7524228946046391","0.7524228946046391"
"140","0.7509230974944725","0.7509230974944725","0.7509230974944725","0.901178229583733","0.901178229583733","0.901178229583733","0.42036703734657915","0.42036703734657915","0.42036703734657915","0.5168286177811529","0.5168286177811529","0.5168286177811529","0.5556727271157903","0.5556727271157903","0.5556727271157903","0.47619760632973146","0.47619760632973146","0.47619760632973146","0.7651507711259354","0.7651507711259354","0.7651507711259354","0.7576341501920483","0.7576341501920483","0.7576341501920483"
"141","0.769799629316406","0.769799629316406","0.769799629316406","0.9448942559651854","0.9448942559651854","0.9448942559651854","0.4456162560220207","0.4456162560220207","0.4456162560220207","0.5149582223362418","0.5149582223362418","0.5149582223362418","0.5701208579630405","0.5701208579630405","0.5701208579630405","0.4875459683637359","0.4875459683637359","0.4875459683637359","0.7326368061977585","0.7326368061977585","0.7326368061977585","0.7578474697797118","0.7578474697797118","0.7578474697797118"
"142","0.7853526988571033","0.7853526988571033","0.7853526988571033","0.8674534598698413","0.8674534598698413","0.8674534598698413","0.44438643495472446","0.44438643495472446","0.44438643495472446","0.5181938047579018","0.5181938047579018","0.5181938047579018","0.5444811963005612","0.5444811963005612","0.5444811963005612","0.5207702768303065","0.5207702768303065","0.5207702768303065","0.7803597911944892","0.7803597911944892","0.7803597911944892","0.785517250274855","0.785517250274855","0.785517250274855"
"143","0.7959078568328279","0.7959078568328279","0.7959078568328279","0.910886490932665","0.910886490932665","0.910886490932665","0.4390021993725779","0.4390021993725779","0.4390021993725779","0.5117187129138837","0.5117187129138837","0.5117187129138837","0.5608507891684237","0.5608507891684237","0.5608507891684237","0.5187212011287503","0.5187212011287503","0.5187212011287503","0.7619857217940283","0.7619857217940283","0.7619857217940283","0.7629260645390477","0.7629260645390477","0.7629260645390477"
"144","0.793721390333332","0.793721390333332","0.793721390333332","0.9380657063580553","0.9380657063580553","0.9380657063580553","0.4433264449963626","0.4433264449963626","0.4433264449963626","0.5223790431047656","0.5223790431047656","0.5223790431047656","0.5362419515411899","0.5362419515411899","0.5362419515411899","0.4876171123272683","0.4876171123272683","0.4876171123272683","0.7773272994921309","0.7773272994921309","0.7773272994921309","0.783640959083596","0.783640959083596","0.783640959083596"
"145","0.8161576201925478","0.8161576201925478","0.8161576201925478","0.9105156856275312","0.9105156856275312","0.9105156856275312","0.4505712813605592","0.4505712813605592","0.4505712813605592","0.5110178290568079","0.5110178290568079","0.5110178290568079","0.5665593183011742","0.5665593183011742","0.5665593183011742","0.5163501765211386","0.5163501765211386","0.5163501765211386","0.7692896331430688","0.7692896331430688","0.7692896331430688","0.8202976758010317","0.8202976758010317","0.8202976758010317"
"146","0.8021553453503969","0.8021553453503969","0.8021553453503969","0.911249771658126","0.911249771658126","0.911249771658126","0.4337188528924408","0.4337188528924408","0.4337188528924408","0.5183713482000359","0.5183713482000359","0.5183713482000359","0.5710108216614952","0.5710108216614952","0.5710108216614952","0.4601046210897346","0.4601046210897346","0.4601046210897346","0.7623559294398696","0.7623559294398696","0.7623559294398696","0.8074241429947006","0.8074241429947006","0.8074241429947006"
"147","0.7937215999468492","0.7937215999468492","0.7937215999468492","0.8686823495862196","0.8686823495862196","0.8686823495862196","0.43233760587501563","0.43233760587501563","0.43233760587501563","0.5041083033857824","0.5041083033857824","0.5041083033857824","0.5875053568776435","0.5875053568776435","0.5875053568776435","0.5155014483025321","0.5155014483025321","0.5155014483025321","0.7520955524192707","0.7520955524192707","0.7520955524192707","0.7996380727236667","0.7996380727236667","0.7996380727236667"
"148","0.7847926361545895","0.7847926361545895","0.7847926361545895","0.8600920104265719","0.8600920104265719","0.8600920104265719","0.4120863697848807","0.4120863697848807","0.4120863697848807","0.502259792938147","0.502259792938147","0.502259792938147","0.5614324686701377","0.5614324686701377","0.5614324686701377","0.4912469020661039","0.4912469020661039","0.4912469020661039","0.7616947720746692","0.7616947720746692","0.7616947720746692","0.7720314620651507","0.7720314620651507","0.7720314620651507"
"149","0.7171912797496534","0.7171912797496534","0.7171912797496534","0.9107300801346003","0.9107300801346003","0.9107300801346003","0.4407524941439391","0.4407524941439391","0.4407524941439391","0.5084762860601896","0.5084762860601896","0.5084762860601896","0.5494864422131335","0.5494864422131335","0.5494864422131335","0.5142067656536674","0.5142067656536674","0.5142067656536674","0.7997645357121591","0.7997645357121591","0.7997645357121591","0.8080774831032365","0.8080774831032365","0.8080774831032365"
"150","0.7566824187981487","0.7566824187981487","0.7566824187981487","0.8984007060306933","0.8984007060306933","0.8984007060306933","0.45487068857143503","0.45487068857143503","0.45487068857143503","0.5048896944204739","0.5048896944204739","0.5048896944204739","0.5731786147010859","0.5731786147010859","0.5731786147010859","0.5127774835185853","0.5127774835185853","0.5127774835185853","0.7728821142615053","0.7728821142615053","0.7728821142615053","0.784019301072754","0.784019301072754","0.784019301072754"
"151","0.8444866375870901","0.8444866375870901","0.8444866375870901","0.8976738430821689","0.8976738430821689","0.8976738430821689","0.45798205704500106","0.45798205704500106","0.45798205704500106","0.5264324278480185","0.5264324278480185","0.5264324278480185","0.5582731480346342","0.5582731480346342","0.5582731480346342","0.48501617897061494","0.48501617897061494","0.48501617897061494","0.7728863092251894","0.7728863092251894","0.7728863092251894","0.7986503862786407","0.7986503862786407","0.7986503862786407"
"152","0.8195446847085516","0.8195446847085516","0.8195446847085516","0.9180970076635695","0.9180970076635695","0.9180970076635695","0.4526061605247764","0.4526061605247764","0.4526061605247764","0.5171306238396661","0.5171306238396661","0.5171306238396661","0.5537071673629904","0.5537071673629904","0.5537071673629904","0.488220943505699","0.488220943505699","0.488220943505699","0.7860441734370291","0.7860441734370291","0.7860441734370291","0.8244628848744308","0.8244628848744308","0.8244628848744308"
"153","0.836742278696444","0.836742278696444","0.836742278696444","0.8667096351070435","0.8667096351070435","0.8667096351070435","0.45915065120039467","0.45915065120039467","0.45915065120039467","0.524135003734475","0.524135003734475","0.524135003734475","0.5669407988560303","0.5669407988560303","0.5669407988560303","0.5307471327816057","0.5307471327816057","0.5307471327816057","0.7555202456672627","0.7555202456672627","0.7555202456672627","0.8109198110505662","0.8109198110505662","0.8109198110505662"
"154","0.8331397274659205","0.8331397274659205","0.8331397274659205","0.8839311791087368","0.8839311791087368","0.8839311791087368","0.4513921446937861","0.4513921446937861","0.4513921446937861","0.5343531988324005","0.5343531988324005","0.5343531988324005","0.5425294374915067","0.5425294374915067","0.5425294374915067","0.5096754667472908","0.5096754667472908","0.5096754667472908","0.7662048742215581","0.7662048742215581","0.7662048742215581","0.8067928087204321","0.8067928087204321","0.8067928087204321"
"155","0.8429548048233745","0.8429548048233745","0.8429548048233745","0.9290546555499495","0.9290546555499495","0.9290546555499495","0.4299624943302116","0.4299624943302116","0.4299624943302116","0.5130337549226479","0.5130337549226479","0.5130337549226479","0.5599457552209935","0.5599457552209935","0.5599457552209935","0.4798125447299082","0.4798125447299082","0.4798125447299082","0.7760194639704804","0.7760194639704804","0.7760194639704804","0.8037864345372301","0.8037864345372301","0.8037864345372301"
"156","0.8578004721444519","0.8578004721444519","0.8578004721444519","0.9083755264956377","0.9083755264956377","0.9083755264956377","0.4581039793928528","0.4581039793928528","0.4581039793928528","0.5064360091927543","0.5064360091927543","0.5064360091927543","0.5715775831819153","0.5715775831819153","0.5715775831819153","0.4768236047986501","0.4768236047986501","0.4768236047986501","0.7769338826419792","0.7769338826419792","0.7769338826419792","0.8058423304730061","0.8058423304730061","0.8058423304730061"
"157","0.7865420218795345","0.7865420218795345","0.7865420218795345","0.8982595801438655","0.8982595801438655","0.8982595801438655","0.45320961115061925","0.45320961115061925","0.45320961115061925","0.5235620779355389","0.5235620779355389","0.5235620779355389","0.5666113021292419","0.5666113021292419","0.5666113021292419","0.5315793255307724","0.5315793255307724","0.5315793255307724","0.7905456622174316","0.7905456622174316","0.7905456622174316","0.818248243426753","0.818248243426753","0.818248243426753"
"158","0.8232708716216135","0.8232708716216135","0.8232708716216135","0.9290596212616475","0.9290596212616475","0.9290596212616475","0.4486966526035792","0.4486966526035792","0.4486966526035792","0.5150691714493095","0.5150691714493095","0.5150691714493095","0.5759099163912843","0.5759099163912843","0.5759099163912843","0.5171673370490671","0.5171673370490671","0.5171673370490671","0.8009499793092623","0.8009499793092623","0.8009499793092623","0.8163822268307406","0.8163822268307406","0.8163822268307406"
"159","0.8848948872113128","0.8848948872113128","0.8848948872113128","0.8970156742061934","0.8970156742061934","0.8970156742061934","0.471853067086305","0.471853067086305","0.471853067086305","0.5074792380126918","0.5074792380126918","0.5074792380126918","0.541022989393036","0.541022989393036","0.541022989393036","0.5275318422272799","0.5275318422272799","0.5275318422272799","0.7716816407705814","0.7716816407705814","0.7716816407705814","0.7801961333913099","0.7801961333913099","0.7801961333913099"
"160","0.8593279043126134","0.8593279043126134","0.8593279043126134","0.9035840526127328","0.9035840526127328","0.9035840526127328","0.43596931348461626","0.43596931348461626","0.43596931348461626","0.5250655093320438","0.5250655093320438","0.5250655093320438","0.5650496733470171","0.5650496733470171","0.5650496733470171","0.51482618720417","0.51482618720417","0.51482618720417","0.7766110743349514","0.7766110743349514","0.7766110743349514","0.8101370928243691","0.8101370928243691","0.8101370928243691"
"161","0.8149116248807964","0.8149116248807964","0.8149116248807964","0.9077672670431334","0.9077672670431334","0.9077672670431334","0.4524305066396687","0.4524305066396687","0.4524305066396687","0.5324632434709368","0.5324632434709368","0.5324632434709368","0.5406442460417691","0.5406442460417691","0.5406442460417691","0.5178457290549813","0.5178457290549813","0.5178457290549813","0.7883235963234322","0.7883235963234322","0.7883235963234322","0.8090244727541538","0.8090244727541538","0.8090244727541538"
