"Step","4l4h32-agtt-zinc - train/loss","4l4h32-agtt-zinc - train/loss__MIN","4l4h32-agtt-zinc - train/loss__MAX","4l4h32-agtt-zinc - val/loss","4l4h32-agtt-zinc - val/loss__MIN","4l4h32-agtt-zinc - val/loss__MAX","2l4h16-ibtt-zinc - train/loss","2l4h16-ibtt-zinc - train/loss__MIN","2l4h16-ibtt-zinc - train/loss__MAX","2l4h16-ibtt-zinc - val/loss","2l4h16-ibtt-zinc - val/loss__MIN","2l4h16-ibtt-zinc - val/loss__MAX","4l4h32-gps-zinc - train/loss","4l4h32-gps-zinc - train/loss__MIN","4l4h32-gps-zinc - train/loss__MAX","4l4h32-gps-zinc - val/loss","4l4h32-gps-zinc - val/loss__MIN","4l4h32-gps-zinc - val/loss__MAX","5l64-mpnn-zinc - train/loss","5l64-mpnn-zinc - train/loss__MIN","5l64-mpnn-zinc - train/loss__MAX","5l64-mpnn-zinc - val/loss","5l64-mpnn-zinc - val/loss__MIN","5l64-mpnn-zinc - val/loss__MAX"
"60","0.6333003183708915","0.6333003183708915","0.6333003183708915","0.6538904756307602","0.6538904756307602","0.6538904756307602","0.5815007777153691","0.5815007777153691","0.5815007777153691","0.6268416047096252","0.6268416047096252","0.6268416047096252","0.4321774432930765","0.4321774432930765","0.4321774432930765","0.5514789670705795","0.5514789670705795","0.5514789670705795","0.49602695431890365","0.49602695431890365","0.49602695431890365","0.4851783625781536","0.4851783625781536","0.4851783625781536"
"61","0.633425159922129","0.633425159922129","0.633425159922129","0.6284107714891434","0.6284107714891434","0.6284107714891434","0.5898895867263214","0.5898895867263214","0.5898895867263214","0.6244083791971207","0.6244083791971207","0.6244083791971207","0.44037118252319624","0.44037118252319624","0.44037118252319624","0.540267463773489","0.540267463773489","0.540267463773489","0.5030480253545544","0.5030480253545544","0.5030480253545544","0.4790690392255783","0.4790690392255783","0.4790690392255783"
"62","0.6350337206562863","0.6350337206562863","0.6350337206562863","0.642024464905262","0.642024464905262","0.642024464905262","0.588077470848832","0.588077470848832","0.588077470848832","0.6320747956633568","0.6320747956633568","0.6320747956633568","0.42492019187046004","0.42492019187046004","0.42492019187046004","0.5257944464683533","0.5257944464683533","0.5257944464683533","0.49700988998895956","0.49700988998895956","0.49700988998895956","0.4793846309185028","0.4793846309185028","0.4793846309185028"
"63","0.6315753490109987","0.6315753490109987","0.6315753490109987","0.6433611959218979","0.6433611959218979","0.6433611959218979","0.5946834517430656","0.5946834517430656","0.5946834517430656","0.6313870996236801","0.6313870996236801","0.6313870996236801","0.4246183407457569","0.4246183407457569","0.4246183407457569","0.510649099946022","0.510649099946022","0.510649099946022","0.49271968384332293","0.49271968384332293","0.49271968384332293","0.4727276898920536","0.4727276898920536","0.4727276898920536"
"64","0.6341999407056012","0.6341999407056012","0.6341999407056012","0.6210042610764503","0.6210042610764503","0.6210042610764503","0.5889578242845173","0.5889578242845173","0.5889578242845173","0.6345760822296143","0.6345760822296143","0.6345760822296143","0.4390803081325338","0.4390803081325338","0.4390803081325338","0.5356431864202023","0.5356431864202023","0.5356431864202023","0.4869532521012463","0.4869532521012463","0.4869532521012463","0.48914703354239464","0.48914703354239464","0.48914703354239464"
"65","0.6291017106062249","0.6291017106062249","0.6291017106062249","0.6291582882404327","0.6291582882404327","0.6291582882404327","0.5891006238098386","0.5891006238098386","0.5891006238098386","0.6225542277097702","0.6225542277097702","0.6225542277097702","0.426684460685223","0.426684460685223","0.426684460685223","0.5474041327834129","0.5474041327834129","0.5474041327834129","0.4835563913176331","0.4835563913176331","0.4835563913176331","0.47100863605737686","0.47100863605737686","0.47100863605737686"
"66","0.6399848762946793","0.6399848762946793","0.6399848762946793","0.6289378106594086","0.6289378106594086","0.6289378106594086","0.56944947718065","0.56944947718065","0.56944947718065","0.6413111761212349","0.6413111761212349","0.6413111761212349","0.41949308408966546","0.41949308408966546","0.41949308408966546","0.48716607689857483","0.48716607689857483","0.48716607689857483","0.4892852506305598","0.4892852506305598","0.4892852506305598","0.470753263682127","0.470753263682127","0.470753263682127"
"67","0.6195779310751565","0.6195779310751565","0.6195779310751565","0.6418550834059715","0.6418550834059715","0.6418550834059715","0.5841225977939896","0.5841225977939896","0.5841225977939896","0.6462463885545731","0.6462463885545731","0.6462463885545731","0.4254139812686775","0.4254139812686775","0.4254139812686775","0.49301040917634964","0.49301040917634964","0.49301040917634964","0.4943002345441263","0.4943002345441263","0.4943002345441263","0.48699168488383293","0.48699168488383293","0.48699168488383293"
"68","0.6592406498480446","0.6592406498480446","0.6592406498480446","0.6163830533623695","0.6163830533623695","0.6163830533623695","0.576371184632748","0.576371184632748","0.576371184632748","0.6312022358179092","0.6312022358179092","0.6312022358179092","0.4234306993363779","0.4234306993363779","0.4234306993363779","0.5134171321988106","0.5134171321988106","0.5134171321988106","0.48092206407196914","0.48092206407196914","0.48092206407196914","0.4827014170587063","0.4827014170587063","0.4827014170587063"
"69","0.6512226862243459","0.6512226862243459","0.6512226862243459","0.623222254216671","0.623222254216671","0.623222254216671","0.5809680359273017","0.5809680359273017","0.5809680359273017","0.6968391910195351","0.6968391910195351","0.6968391910195351","0.4140584838541248","0.4140584838541248","0.4140584838541248","0.5557459965348244","0.5557459965348244","0.5557459965348244","0.48463761919661413","0.48463761919661413","0.48463761919661413","0.5133016891777515","0.5133016891777515","0.5133016891777515"
"70","0.6275684094127221","0.6275684094127221","0.6275684094127221","0.6167939156293869","0.6167939156293869","0.6167939156293869","0.5918710197828994","0.5918710197828994","0.5918710197828994","0.6227846592664719","0.6227846592664719","0.6227846592664719","0.4137431288821788","0.4137431288821788","0.4137431288821788","0.5516790263354778","0.5516790263354778","0.5516790263354778","0.4831552569624744","0.4831552569624744","0.4831552569624744","0.47347167506814003","0.47347167506814003","0.47347167506814003"
"71","0.642744396683536","0.642744396683536","0.642744396683536","0.6767875924706459","0.6767875924706459","0.6767875924706459","0.5875169687633273","0.5875169687633273","0.5875169687633273","0.6317839995026588","0.6317839995026588","0.6317839995026588","0.41918348398389693","0.41918348398389693","0.41918348398389693","0.5097983777523041","0.5097983777523041","0.5097983777523041","0.4911335125754151","0.4911335125754151","0.4911335125754151","0.5128784589469433","0.5128784589469433","0.5128784589469433"
"72","0.6210442340072198","0.6210442340072198","0.6210442340072198","0.6787778586149216","0.6787778586149216","0.6787778586149216","0.5872728028629399","0.5872728028629399","0.5872728028629399","0.6203273311257362","0.6203273311257362","0.6203273311257362","0.4158533456959302","0.4158533456959302","0.4158533456959302","0.5381586104631424","0.5381586104631424","0.5381586104631424","0.48390145316908634","0.48390145316908634","0.48390145316908634","0.468690887093544","0.468690887093544","0.468690887093544"
"73","0.650792006827608","0.650792006827608","0.650792006827608","0.6939040049910545","0.6939040049910545","0.6939040049910545","0.5807908709290661","0.5807908709290661","0.5807908709290661","0.647895097732544","0.647895097732544","0.647895097732544","0.41740602556663225","0.41740602556663225","0.41740602556663225","0.5010989308357239","0.5010989308357239","0.5010989308357239","0.48805736854106563","0.48805736854106563","0.48805736854106563","0.46367331594228745","0.46367331594228745","0.46367331594228745"
"74","0.6281573783747757","0.6281573783747757","0.6281573783747757","0.6395242586731911","0.6395242586731911","0.6395242586731911","0.5813733410986164","0.5813733410986164","0.5813733410986164","0.6279119849205017","0.6279119849205017","0.6279119849205017","0.41011804115923145","0.41011804115923145","0.41011804115923145","0.5547300726175308","0.5547300726175308","0.5547300726175308","0.47746647385102287","0.47746647385102287","0.47746647385102287","0.4993978887796402","0.4993978887796402","0.4993978887796402"
"75","0.6260548418835749","0.6260548418835749","0.6260548418835749","0.6269597262144089","0.6269597262144089","0.6269597262144089","0.5759591479090196","0.5759591479090196","0.5759591479090196","0.6860726624727249","0.6860726624727249","0.6860726624727249","0.4199780142759975","0.4199780142759975","0.4199780142759975","0.5336686000227928","0.5336686000227928","0.5336686000227928","0.4768294458147846","0.4768294458147846","0.4768294458147846","0.4853092357516289","0.4853092357516289","0.4853092357516289"
"76","0.642384563443027","0.642384563443027","0.642384563443027","0.6160058528184891","0.6160058528184891","0.6160058528184891","0.5768770601930497","0.5768770601930497","0.5768770601930497","0.6773988157510757","0.6773988157510757","0.6773988157510757","0.40695712460747246","0.40695712460747246","0.40695712460747246","0.5118911415338516","0.5118911415338516","0.5118911415338516","0.4746652464323406","0.4746652464323406","0.4746652464323406","0.5018664635717869","0.5018664635717869","0.5018664635717869"
"77","0.6272385863563682","0.6272385863563682","0.6272385863563682","0.6295080631971359","0.6295080631971359","0.6295080631971359","0.6109547890439818","0.6109547890439818","0.6109547890439818","0.6544109508395195","0.6544109508395195","0.6544109508395195","0.41332402108590816","0.41332402108590816","0.41332402108590816","0.5222022123634815","0.5222022123634815","0.5222022123634815","0.47113654922835435","0.47113654922835435","0.47113654922835435","0.4761776328086853","0.4761776328086853","0.4761776328086853"
"78","0.6131482561932334","0.6131482561932334","0.6131482561932334","0.6715595126152039","0.6715595126152039","0.6715595126152039","0.5752656539029712","0.5752656539029712","0.5752656539029712","0.6730779185891151","0.6730779185891151","0.6730779185891151","0.41339518601381325","0.41339518601381325","0.41339518601381325","0.5132972598075867","0.5132972598075867","0.5132972598075867","0.4671791203414338","0.4671791203414338","0.4671791203414338","0.48820657283067703","0.48820657283067703","0.48820657283067703"
"79","0.6367607867415948","0.6367607867415948","0.6367607867415948","0.6500251591205597","0.6500251591205597","0.6500251591205597","0.5652365548701226","0.5652365548701226","0.5652365548701226","0.6219503581523895","0.6219503581523895","0.6219503581523895","0.40253131185905844","0.40253131185905844","0.40253131185905844","0.5277682840824127","0.5277682840824127","0.5277682840824127","0.47206640884846074","0.47206640884846074","0.47206640884846074","0.48959434032440186","0.48959434032440186","0.48959434032440186"
"80","0.6534064166908022","0.6534064166908022","0.6534064166908022","0.6414264887571335","0.6414264887571335","0.6414264887571335","0.5801506468766853","0.5801506468766853","0.5801506468766853","0.6231718622148037","0.6231718622148037","0.6231718622148037","0.4059470420396781","0.4059470420396781","0.4059470420396781","0.5214232839643955","0.5214232839643955","0.5214232839643955","0.4633034573325628","0.4633034573325628","0.4633034573325628","0.49706844240427017","0.49706844240427017","0.49706844240427017"
"81","0.6322836125198799","0.6322836125198799","0.6322836125198799","0.6643305569887161","0.6643305569887161","0.6643305569887161","0.5745773949200594","0.5745773949200594","0.5745773949200594","0.6336957439780235","0.6336957439780235","0.6336957439780235","0.4028149267917947","0.4028149267917947","0.4028149267917947","0.5326289236545563","0.5326289236545563","0.5326289236545563","0.47320869036867647","0.47320869036867647","0.47320869036867647","0.4604807682335377","0.4604807682335377","0.4604807682335377"
"82","0.6273993827119658","0.6273993827119658","0.6273993827119658","0.6155698969960213","0.6155698969960213","0.6155698969960213","0.5819463933570476","0.5819463933570476","0.5819463933570476","0.6354954689741135","0.6354954689741135","0.6354954689741135","0.3978244862224482","0.3978244862224482","0.3978244862224482","0.4930344671010971","0.4930344671010971","0.4930344671010971","0.47147934308534933","0.47147934308534933","0.47147934308534933","0.4727581851184368","0.4727581851184368","0.4727581851184368"
"83","0.6429865828043297","0.6429865828043297","0.6429865828043297","0.6895627602934837","0.6895627602934837","0.6895627602934837","0.5737055140205577","0.5737055140205577","0.5737055140205577","0.6337242722511292","0.6337242722511292","0.6337242722511292","0.4256619162197354","0.4256619162197354","0.4256619162197354","0.4994695335626602","0.4994695335626602","0.4994695335626602","0.4738801830931555","0.4738801830931555","0.4738801830931555","0.5140700414776802","0.5140700414776802","0.5140700414776802"
"84","0.6300842924208581","0.6300842924208581","0.6300842924208581","0.8557550385594368","0.8557550385594368","0.8557550385594368","0.5726709645005721","0.5726709645005721","0.5726709645005721","0.6442547664046288","0.6442547664046288","0.6442547664046288","0.4157122475436971","0.4157122475436971","0.4157122475436971","0.5654919482767582","0.5654919482767582","0.5654919482767582","0.47649400068234793","0.47649400068234793","0.47649400068234793","0.4622935578227043","0.4622935578227043","0.4622935578227043"
"85","0.6337297630460956","0.6337297630460956","0.6337297630460956","0.6689018905162811","0.6689018905162811","0.6689018905162811","0.5734871988055072","0.5734871988055072","0.5734871988055072","0.6337396129965782","0.6337396129965782","0.6337396129965782","0.40576775768135165","0.40576775768135165","0.40576775768135165","0.492698572576046","0.492698572576046","0.492698572576046","0.46413772241978707","0.46413772241978707","0.46413772241978707","0.4553217664361","0.4553217664361","0.4553217664361"
"86","0.6326932265788694","0.6326932265788694","0.6326932265788694","0.6338886618614197","0.6338886618614197","0.6338886618614197","0.570160684329045","0.570160684329045","0.570160684329045","0.6315674334764481","0.6315674334764481","0.6315674334764481","0.4095796508879601","0.4095796508879601","0.4095796508879601","0.5041446089744568","0.5041446089744568","0.5041446089744568","0.4613770231415954","0.4613770231415954","0.4613770231415954","0.4667232222855091","0.4667232222855091","0.4667232222855091"
"87","0.6238586868666396","0.6238586868666396","0.6238586868666396","0.61446538195014","0.61446538195014","0.61446538195014","0.5760660895818397","0.5760660895818397","0.5760660895818397","0.6315470412373543","0.6315470412373543","0.6315470412373543","0.3924917386302465","0.3924917386302465","0.3924917386302465","0.4939090237021446","0.4939090237021446","0.4939090237021446","0.45596525714367253","0.45596525714367253","0.45596525714367253","0.4555322304368019","0.4555322304368019","0.4555322304368019"
"88","0.6229266875152346","0.6229266875152346","0.6229266875152346","0.8027383387088776","0.8027383387088776","0.8027383387088776","0.5788456627839729","0.5788456627839729","0.5788456627839729","0.6369361132383347","0.6369361132383347","0.6369361132383347","0.40499372006971623","0.40499372006971623","0.40499372006971623","0.49478980153799057","0.49478980153799057","0.49478980153799057","0.45588647074337246","0.45588647074337246","0.45588647074337246","0.4787415862083435","0.4787415862083435","0.4787415862083435"
"89","0.6682513254352763","0.6682513254352763","0.6682513254352763","0.672883465886116","0.672883465886116","0.672883465886116","0.5621351829812496","0.5621351829812496","0.5621351829812496","0.6277160197496414","0.6277160197496414","0.6277160197496414","0.3979325411440451","0.3979325411440451","0.3979325411440451","0.5010131150484085","0.5010131150484085","0.5010131150484085","0.467423076116586","0.467423076116586","0.467423076116586","0.46548666432499886","0.46548666432499886","0.46548666432499886"
"90","0.6159930983676186","0.6159930983676186","0.6159930983676186","0.6593261659145355","0.6593261659145355","0.6593261659145355","0.571985555977761","0.571985555977761","0.571985555977761","0.6195383220911026","0.6195383220911026","0.6195383220911026","0.39367386246029334","0.39367386246029334","0.39367386246029334","0.5057961046695709","0.5057961046695709","0.5057961046695709","0.4651795195627816","0.4651795195627816","0.4651795195627816","0.5026285722851753","0.5026285722851753","0.5026285722851753"
"91","0.6239282635948326","0.6239282635948326","0.6239282635948326","0.6985845565795898","0.6985845565795898","0.6985845565795898","0.5627577078493335","0.5627577078493335","0.5627577078493335","0.6421144530177116","0.6421144530177116","0.6421144530177116","0.393952167675465","0.393952167675465","0.393952167675465","0.5218796692788601","0.5218796692788601","0.5218796692788601","0.4633298074897331","0.4633298074897331","0.4633298074897331","0.45207762718200684","0.45207762718200684","0.45207762718200684"
"92","0.6189037150220026","0.6189037150220026","0.6189037150220026","0.6352788358926773","0.6352788358926773","0.6352788358926773","0.566316170405738","0.566316170405738","0.566316170405738","0.6310857832431793","0.6310857832431793","0.6310857832431793","0.40787444820132435","0.40787444820132435","0.40787444820132435","0.5187811180949211","0.5187811180949211","0.5187811180949211","0.4645575918728792","0.4645575918728792","0.4645575918728792","0.4425305873155594","0.4425305873155594","0.4425305873155594"
"93","0.6141344459750985","0.6141344459750985","0.6141344459750985","0.6119532287120819","0.6119532287120819","0.6119532287120819","0.5658962040007869","0.5658962040007869","0.5658962040007869","0.6357989981770515","0.6357989981770515","0.6357989981770515","0.38932695984840393","0.38932695984840393","0.38932695984840393","0.5170889683067799","0.5170889683067799","0.5170889683067799","0.45873553126673156","0.45873553126673156","0.45873553126673156","0.45705990493297577","0.45705990493297577","0.45705990493297577"
"94","0.6233141263829002","0.6233141263829002","0.6233141263829002","0.8105010017752647","0.8105010017752647","0.8105010017752647","0.5638206446472602","0.5638206446472602","0.5638206446472602","0.6586462780833244","0.6586462780833244","0.6586462780833244","0.4003364258929144","0.4003364258929144","0.4003364258929144","0.5107727311551571","0.5107727311551571","0.5107727311551571","0.45355273990691464","0.45355273990691464","0.45355273990691464","0.46612896025180817","0.46612896025180817","0.46612896025180817"
"95","0.6380355226088174","0.6380355226088174","0.6380355226088174","0.6396738812327385","0.6396738812327385","0.6396738812327385","0.5585190540627588","0.5585190540627588","0.5585190540627588","0.6183609962463379","0.6183609962463379","0.6183609962463379","0.38815038075929953","0.38815038075929953","0.38815038075929953","0.5088122002780437","0.5088122002780437","0.5088122002780437","0.44963010900382755","0.44963010900382755","0.44963010900382755","0.44153881818056107","0.44153881818056107","0.44153881818056107"
"96","0.6204585334922694","0.6204585334922694","0.6204585334922694","0.625715933740139","0.625715933740139","0.625715933740139","0.5672297175926498","0.5672297175926498","0.5672297175926498","0.6510318219661713","0.6510318219661713","0.6510318219661713","0.3951909900466098","0.3951909900466098","0.3951909900466098","0.5117666460573673","0.5117666460573673","0.5117666460573673","0.45736785402780844","0.45736785402780844","0.45736785402780844","0.45606039837002754","0.45606039837002754","0.45606039837002754"
"97","0.6280323500874676","0.6280323500874676","0.6280323500874676","0.6266936287283897","0.6266936287283897","0.6266936287283897","0.5642917525919178","0.5642917525919178","0.5642917525919178","0.6343576163053513","0.6343576163053513","0.6343576163053513","0.39313817684408986","0.39313817684408986","0.39313817684408986","0.5042706318199635","0.5042706318199635","0.5042706318199635","0.4562063066265251","0.4562063066265251","0.4562063066265251","0.4423063360154629","0.4423063360154629","0.4423063360154629"
"98","0.62096870511393","0.62096870511393","0.62096870511393","0.6656291782855988","0.6656291782855988","0.6656291782855988","0.5640554473369936","0.5640554473369936","0.5640554473369936","0.6237133890390396","0.6237133890390396","0.6237133890390396","0.4000857761011848","0.4000857761011848","0.4000857761011848","0.5327795036137104","0.5327795036137104","0.5327795036137104","0.45041427733022954","0.45041427733022954","0.45041427733022954","0.464091494679451","0.464091494679451","0.464091494679451"
"99","0.6064536873298355","0.6064536873298355","0.6064536873298355","0.6748539507389069","0.6748539507389069","0.6748539507389069","0.5573263594621345","0.5573263594621345","0.5573263594621345","0.6328289806842804","0.6328289806842804","0.6328289806842804","0.4013033169734327","0.4013033169734327","0.4013033169734327","0.5064747557044029","0.5064747557044029","0.5064747557044029","0.45026987036572225","0.45026987036572225","0.45026987036572225","0.478356197476387","0.478356197476387","0.478356197476387"
"100","0.6180446525163288","0.6180446525163288","0.6180446525163288","0.6306219920516014","0.6306219920516014","0.6306219920516014","0.5518225759645051","0.5518225759645051","0.5518225759645051","0.6619535982608795","0.6619535982608795","0.6619535982608795","0.4112312925767295","0.4112312925767295","0.4112312925767295","0.4951877146959305","0.4951877146959305","0.4951877146959305","0.46546449163292025","0.46546449163292025","0.46546449163292025","0.4614744074642658","0.4614744074642658","0.4614744074642658"
"101","","","","","","","","","","","","","0.3937773378212241","0.3937773378212241","0.3937773378212241","0.5001871511340141","0.5001871511340141","0.5001871511340141","","","","","",""
