"Step","4l4h32-agtt-shortest-path (path) - train/acc","4l4h32-agtt-shortest-path (path) - train/acc__MIN","4l4h32-agtt-shortest-path (path) - train/acc__MAX","4l4h32-agtt-shortest-path (path) - val/acc","4l4h32-agtt-shortest-path (path) - val/acc__MIN","4l4h32-agtt-shortest-path (path) - val/acc__MAX","4l4h32-agtt-shortest-path (er) - train/acc","4l4h32-agtt-shortest-path (er) - train/acc__MIN","4l4h32-agtt-shortest-path (er) - train/acc__MAX","4l4h32-agtt-shortest-path (er) - val/acc","4l4h32-agtt-shortest-path (er) - val/acc__MIN","4l4h32-agtt-shortest-path (er) - val/acc__MAX","4l4h32-agtt-shortest-path (er+sbm+path) - train/acc","4l4h32-agtt-shortest-path (er+sbm+path) - train/acc__MIN","4l4h32-agtt-shortest-path (er+sbm+path) - train/acc__MAX","4l4h32-agtt-shortest-path (er+sbm+path) - val/acc","4l4h32-agtt-shortest-path (er+sbm+path) - val/acc__MIN","4l4h32-agtt-shortest-path (er+sbm+path) - val/acc__MAX"
"161","0.9164663461538461","0.9164663461538461","0.9164663461538461","0.9681490384615384","0.9681490384615384","0.9681490384615384","0.38414754746835444","0.38414754746835444","0.38414754746835444","0.3254957932692308","0.3254957932692308","0.3254957932692308","0.6036892361111111","0.6036892361111111","0.6036892361111111","0.6134344362745098","0.6134344362745098","0.6134344362745098"
"162","0.9168419471153846","0.9168419471153846","0.9168419471153846","0.9661959134615384","0.9661959134615384","0.9661959134615384","0.36465338212025317","0.36465338212025317","0.36465338212025317","0.3192858573717949","0.3192858573717949","0.3192858573717949","0.5954644097222223","0.5954644097222223","0.5954644097222223","0.6148897058823529","0.6148897058823529","0.6148897058823529"
"163","0.9381009615384616","0.9381009615384616","0.9381009615384616","0.9728064903846154","0.9728064903846154","0.9728064903846154","0.37893097310126583","0.37893097310126583","0.37893097310126583","0.32557091346153844","0.32557091346153844","0.32557091346153844","0.6007595486111111","0.6007595486111111","0.6007595486111111","0.6237745098039216","0.6237745098039216","0.6237745098039216"
"164","0.9167668269230769","0.9167668269230769","0.9167668269230769","0.9661959134615384","0.9661959134615384","0.9661959134615384","0.39535947389240506","0.39535947389240506","0.39535947389240506","0.29599859775641024","0.29599859775641024","0.29599859775641024","0.6071180555555555","0.6071180555555555","0.6071180555555555","0.6264552696078431","0.6264552696078431","0.6264552696078431"
"165","0.9220252403846154","0.9220252403846154","0.9220252403846154","0.9411808894230769","0.9411808894230769","0.9411808894230769","0.401787480221519","0.401787480221519","0.401787480221519","0.32396834935897434","0.32396834935897434","0.32396834935897434","0.6001736111111111","0.6001736111111111","0.6001736111111111","0.6067516850490197","0.6067516850490197","0.6067516850490197"
"166","0.9167668269230769","0.9167668269230769","0.9167668269230769","0.9566556490384616","0.9566556490384616","0.9566556490384616","0.4001433939873418","0.4001433939873418","0.4001433939873418","0.30967047275641024","0.30967047275641024","0.30967047275641024","0.5978949652777777","0.5978949652777777","0.5978949652777777","0.6397250306372549","0.6397250306372549","0.6397250306372549"
"167","0.9012920673076923","0.9012920673076923","0.9012920673076923","0.9579326923076923","0.9579326923076923","0.9579326923076923","0.3892652294303798","0.3892652294303798","0.3892652294303798","0.32006209935897434","0.32006209935897434","0.32006209935897434","0.6184244791666667","0.6184244791666667","0.6184244791666667","0.6312614889705882","0.6312614889705882","0.6312614889705882"
"168","0.9147385817307692","0.9147385817307692","0.9147385817307692","0.9322415865384616","0.9322415865384616","0.9322415865384616","0.40997082674050633","0.40997082674050633","0.40997082674050633","0.30583934294871795","0.30583934294871795","0.30583934294871795","0.6085937499999999","0.6085937499999999","0.6085937499999999","0.6127833946078431","0.6127833946078431","0.6127833946078431"
"169","0.9125600961538461","0.9125600961538461","0.9125600961538461","0.9577073317307692","0.9577073317307692","0.9577073317307692","0.3996365704113924","0.3996365704113924","0.3996365704113924","0.31916065705128205","0.31916065705128205","0.31916065705128205","0.6104600694444444","0.6104600694444444","0.6104600694444444","0.6288105085784313","0.6288105085784313","0.6288105085784313"
"170","0.9336688701923077","0.9336688701923077","0.9336688701923077","0.9808443509615384","0.9808443509615384","0.9808443509615384","0.3846543710443038","0.3846543710443038","0.3846543710443038","0.3147536057692308","0.3147536057692308","0.3147536057692308","0.6142795138888889","0.6142795138888889","0.6142795138888889","0.6228553921568628","0.6228553921568628","0.6228553921568628"
"171","0.9114332932692308","0.9114332932692308","0.9114332932692308","0.9471905048076923","0.9471905048076923","0.9471905048076923","0.4014908030063291","0.4014908030063291","0.4014908030063291","0.32131410256410253","0.32131410256410253","0.32131410256410253","0.6009331597222222","0.6009331597222222","0.6009331597222222","0.6223958333333334","0.6223958333333334","0.6223958333333334"
"172","0.91796875","0.91796875","0.91796875","0.9761868990384616","0.9761868990384616","0.9761868990384616","0.41498961629746833","0.41498961629746833","0.41498961629746833","0.3104967948717949","0.3104967948717949","0.3104967948717949","0.6069661458333333","0.6069661458333333","0.6069661458333333","0.6069240196078431","0.6069240196078431","0.6069240196078431"
"173","0.9390775240384616","0.9390775240384616","0.9390775240384616","0.9720552884615384","0.9720552884615384","0.9720552884615384","0.39973546281645567","0.39973546281645567","0.39973546281645567","0.33268229166666663","0.33268229166666663","0.33268229166666663","0.5920355902777777","0.5920355902777777","0.5920355902777777","0.6177428002450981","0.6177428002450981","0.6177428002450981"
"174","0.9390024038461539","0.9390024038461539","0.9390024038461539","0.9800931490384616","0.9800931490384616","0.9800931490384616","0.4015896954113924","0.4015896954113924","0.4015896954113924","0.31943609775641024","0.31943609775641024","0.31943609775641024","0.6014973958333333","0.6014973958333333","0.6014973958333333","0.6278339460784313","0.6278339460784313","0.6278339460784313"
"175","0.9395282451923077","0.9395282451923077","0.9395282451923077","0.9657451923076923","0.9657451923076923","0.9657451923076923","0.4248912183544304","0.4248912183544304","0.4248912183544304","0.31287560096153844","0.31287560096153844","0.31287560096153844","0.6256076388888889","0.6256076388888889","0.6256076388888889","0.6234489889705882","0.6234489889705882","0.6234489889705882"
"176","0.9210486778846154","0.9210486778846154","0.9210486778846154","0.9679236778846154","0.9679236778846154","0.9679236778846154","0.3994017009493671","0.3994017009493671","0.3994017009493671","0.30799278846153844","0.30799278846153844","0.30799278846153844","0.5943359375","0.5943359375","0.5943359375","0.6225490196078431","0.6225490196078431","0.6225490196078431"
"177","0.9451622596153846","0.9451622596153846","0.9451622596153846","0.9772385817307692","0.9772385817307692","0.9772385817307692","0.4234449169303798","0.4234449169303798","0.4234449169303798","0.32041266025641024","0.32041266025641024","0.32041266025641024","0.6141059027777778","0.6141059027777778","0.6141059027777778","0.6283318014705882","0.6283318014705882","0.6283318014705882"
"178","0.9356971153846154","0.9356971153846154","0.9356971153846154","0.9713040865384616","0.9713040865384616","0.9713040865384616","0.425224980221519","0.425224980221519","0.425224980221519","0.29021434294871795","0.29021434294871795","0.29021434294871795","0.6049045138888889","0.6049045138888889","0.6049045138888889","0.6307636335784313","0.6307636335784313","0.6307636335784313"
"179","0.9344951923076923","0.9344951923076923","0.9344951923076923","0.9718299278846154","0.9718299278846154","0.9718299278846154","0.3969417523734177","0.3969417523734177","0.3969417523734177","0.31595552884615385","0.31595552884615385","0.31595552884615385","0.6131293402777778","0.6131293402777778","0.6131293402777778","0.6177428002450981","0.6177428002450981","0.6177428002450981"
"180","0.9261568509615384","0.9261568509615384","0.9261568509615384","0.9559795673076923","0.9559795673076923","0.9559795673076923","0.4102427808544304","0.4102427808544304","0.4102427808544304","0.30353565705128205","0.30353565705128205","0.30353565705128205","0.6257812500000001","0.6257812500000001","0.6257812500000001","0.6217447916666666","0.6217447916666666","0.6217447916666666"
"181","0.8964092548076923","0.8964092548076923","0.8964092548076923","0.9567307692307692","0.9567307692307692","0.9567307692307692","0.41000791139240506","0.41000791139240506","0.41000791139240506","0.3118239182692308","0.3118239182692308","0.3118239182692308","0.6143446180555555","0.6143446180555555","0.6143446180555555","0.6266084558823529","0.6266084558823529","0.6266084558823529"
"182","0.9391526442307692","0.9391526442307692","0.9391526442307692","0.9682241586538461","0.9682241586538461","0.9682241586538461","0.41442098496835444","0.41442098496835444","0.41442098496835444","0.31650641025641024","0.31650641025641024","0.31650641025641024","0.608984375","0.608984375","0.608984375","0.6189682904411765","0.6189682904411765","0.6189682904411765"
"183","0.9132361778846154","0.9132361778846154","0.9132361778846154","0.9529747596153846","0.9529747596153846","0.9529747596153846","0.4024673655063291","0.4024673655063291","0.4024673655063291","0.3001051682692308","0.3001051682692308","0.3001051682692308","0.6106119791666667","0.6106119791666667","0.6106119791666667","0.6267807904411765","0.6267807904411765","0.6267807904411765"
"184","0.9327674278846154","0.9327674278846154","0.9327674278846154","0.9761868990384616","0.9761868990384616","0.9761868990384616","0.4214917919303798","0.4214917919303798","0.4214917919303798","0.32334234775641024","0.32334234775641024","0.32334234775641024","0.6097222222222222","0.6097222222222222","0.6097222222222222","0.6122089460784313","0.6122089460784313","0.6122089460784313"
"185","0.9190955528846154","0.9190955528846154","0.9190955528846154","0.9659705528846154","0.9659705528846154","0.9659705528846154","0.4293042919303798","0.4293042919303798","0.4293042919303798","0.30213341346153844","0.30213341346153844","0.30213341346153844","0.6164713541666667","0.6164713541666667","0.6164713541666667","0.6283126531862745","0.6283126531862745","0.6283126531862745"
"186","0.9280348557692308","0.9280348557692308","0.9280348557692308","0.9796424278846154","0.9796424278846154","0.9796424278846154","0.41879697389240506","0.41879697389240506","0.41879697389240506","0.28392928685897434","0.28392928685897434","0.28392928685897434","0.6150824652777778","0.6150824652777778","0.6150824652777778","0.6089537377450981","0.6089537377450981","0.6089537377450981"
"187","0.9435096153846154","0.9435096153846154","0.9435096153846154","0.9728064903846154","0.9728064903846154","0.9728064903846154","0.43196202531645567","0.43196202531645567","0.43196202531645567","0.30103165064102566","0.30103165064102566","0.30103165064102566","0.6075954861111111","0.6075954861111111","0.6075954861111111","0.6144875919117647","0.6144875919117647","0.6144875919117647"
"188","0.9459885817307692","0.9459885817307692","0.9459885817307692","0.9783653846153846","0.9783653846153846","0.9783653846153846","0.41098447389240506","0.41098447389240506","0.41098447389240506","0.30967047275641024","0.30967047275641024","0.30967047275641024","0.6068142361111111","0.6068142361111111","0.6068142361111111","0.6266276041666666","0.6266276041666666","0.6266276041666666"
"189","0.9172926682692308","0.9172926682692308","0.9172926682692308","0.9696514423076923","0.9696514423076923","0.9696514423076923","0.4191678204113924","0.4191678204113924","0.4191678204113924","0.29732572115384615","0.29732572115384615","0.29732572115384615","0.6164713541666667","0.6164713541666667","0.6164713541666667","0.6336167279411765","0.6336167279411765","0.6336167279411765"
"190","0.9465895432692308","0.9465895432692308","0.9465895432692308","0.9680739182692308","0.9680739182692308","0.9680739182692308","0.4203792523734177","0.4203792523734177","0.4203792523734177","0.28540665064102566","0.28540665064102566","0.28540665064102566","0.615993923611111","0.615993923611111","0.615993923611111","0.6325635723039216","0.6325635723039216","0.6325635723039216"
"191","0.9607121394230769","0.9607121394230769","0.9607121394230769","0.9808443509615384","0.9808443509615384","0.9808443509615384","0.4263746044303798","0.4263746044303798","0.4263746044303798","0.31072215544871795","0.31072215544871795","0.31072215544871795","0.605078125","0.605078125","0.605078125","0.6313380821078431","0.6313380821078431","0.6313380821078431"
"192","0.9334435096153846","0.9334435096153846","0.9334435096153846","0.9793419471153846","0.9793419471153846","0.9793419471153846","0.42401354825949367","0.42401354825949367","0.42401354825949367","0.32138922275641024","0.32138922275641024","0.32138922275641024","0.6181857638888889","0.6181857638888889","0.6181857638888889","0.6205193014705882","0.6205193014705882","0.6205193014705882"
"193","0.9410306490384616","0.9410306490384616","0.9410306490384616","0.9718299278846154","0.9718299278846154","0.9718299278846154","0.41832723496835444","0.41832723496835444","0.41832723496835444","0.30931991185897434","0.30931991185897434","0.30931991185897434","0.6028645833333334","0.6028645833333334","0.6028645833333334","0.6373697916666666","0.6373697916666666","0.6373697916666666"
"194","0.9341947115384616","0.9341947115384616","0.9341947115384616","0.9764122596153846","0.9764122596153846","0.9764122596153846","0.42707921281645567","0.42707921281645567","0.42707921281645567","0.29997996794871795","0.29997996794871795","0.29997996794871795","0.6097005208333334","0.6097005208333334","0.6097005208333334","0.6318359375","0.6318359375","0.6318359375"
"195","0.9500450721153846","0.9500450721153846","0.9500450721153846","0.9705528846153846","0.9705528846153846","0.9705528846153846","0.422567246835443","0.422567246835443","0.422567246835443","0.31810897435897434","0.31810897435897434","0.31810897435897434","0.6202256944444444","0.6202256944444444","0.6202256944444444","0.6150620404411765","0.6150620404411765","0.6150620404411765"
"196","0.9276592548076923","0.9276592548076923","0.9276592548076923","0.9813701923076923","0.9813701923076923","0.9813701923076923","0.42236946202531644","0.42236946202531644","0.42236946202531644","0.31775841346153844","0.31775841346153844","0.31775841346153844","0.6227430555555555","0.6227430555555555","0.6227430555555555","0.6311848958333334","0.6311848958333334","0.6311848958333334"
"197","0.9512469951923077","0.9512469951923077","0.9512469951923077","0.9822716346153846","0.9822716346153846","0.9822716346153846","0.4399105023734177","0.4399105023734177","0.4399105023734177","0.32201522435897434","0.32201522435897434","0.32201522435897434","0.5986979166666667","0.5986979166666667","0.5986979166666667","0.6350911458333334","0.6350911458333334","0.6350911458333334"
"198","0.9348707932692308","0.9348707932692308","0.9348707932692308","0.9783653846153846","0.9783653846153846","0.9783653846153846","0.43879796281645567","0.43879796281645567","0.43879796281645567","0.29572315705128205","0.29572315705128205","0.29572315705128205","0.6089192708333333","0.6089192708333333","0.6089192708333333","0.6287339154411765","0.6287339154411765","0.6287339154411765"
"199","0.9466646634615384","0.9466646634615384","0.9466646634615384","0.9740084134615384","0.9740084134615384","0.9740084134615384","0.411825059335443","0.411825059335443","0.411825059335443","0.32264122596153844","0.32264122596153844","0.32264122596153844","0.6023003472222223","0.6023003472222223","0.6023003472222223","0.6351677389705882","0.6351677389705882","0.6351677389705882"
"200","0.9468149038461539","0.9468149038461539","0.9468149038461539","0.9817457932692308","0.9817457932692308","0.9817457932692308","0.408895371835443","0.408895371835443","0.408895371835443","0.30568910256410253","0.30568910256410253","0.30568910256410253","0.6122395833333333","0.6122395833333333","0.6122395833333333","0.6130323223039216","0.6130323223039216","0.6130323223039216"
"201","0.9592848557692308","0.9592848557692308","0.9592848557692308","0.9841496394230769","0.9841496394230769","0.9841496394230769","0.4211209454113924","0.4211209454113924","0.4211209454113924","0.29607371794871795","0.29607371794871795","0.29607371794871795","0.6114366319444444","0.6114366319444444","0.6114366319444444","0.6172449448529412","0.6172449448529412","0.6172449448529412"
"202","0.9399789663461539","0.9399789663461539","0.9399789663461539","0.9812950721153846","0.9812950721153846","0.9812950721153846","0.43735166139240506","0.43735166139240506","0.43735166139240506","0.29236778846153844","0.29236778846153844","0.29236778846153844","0.6080946180555555","0.6080946180555555","0.6080946180555555","0.6350911458333334","0.6350911458333334","0.6350911458333334"
"203","0.9480919471153846","0.9480919471153846","0.9480919471153846","0.9718299278846154","0.9718299278846154","0.9718299278846154","0.41344442246835444","0.41344442246835444","0.41344442246835444","0.27806991185897434","0.27806991185897434","0.27806991185897434","0.6088975694444444","0.6088975694444444","0.6088975694444444","0.6235255821078431","0.6235255821078431","0.6235255821078431"
"204","0.9471153846153846","0.9471153846153846","0.9471153846153846","0.9755108173076923","0.9755108173076923","0.9755108173076923","0.4181912579113924","0.4181912579113924","0.4181912579113924","0.32486979166666663","0.32486979166666663","0.32486979166666663","0.6210503472222223","0.6210503472222223","0.6210503472222223","0.6346698835784313","0.6346698835784313","0.6346698835784313"
"205","0.9228515625","0.9228515625","0.9228515625","0.9739332932692308","0.9739332932692308","0.9739332932692308","0.436239121835443","0.436239121835443","0.436239121835443","0.30150741185897434","0.30150741185897434","0.30150741185897434","0.6157552083333333","0.6157552083333333","0.6157552083333333","0.6224724264705882","0.6224724264705882","0.6224724264705882"
"206","0.9371243990384616","0.9371243990384616","0.9371243990384616","0.9189453125","0.9189453125","0.9189453125","0.43051572389240506","0.43051572389240506","0.43051572389240506","0.3118239182692308","0.3118239182692308","0.3118239182692308","0.6254340277777778","0.6254340277777778","0.6254340277777778","0.6332146139705882","0.6332146139705882","0.6332146139705882"
"207","0.9198467548076923","0.9198467548076923","0.9198467548076923","0.9883563701923077","0.9883563701923077","0.9883563701923077","0.439168809335443","0.439168809335443","0.439168809335443","0.32166466346153844","0.32166466346153844","0.32166466346153844","0.6104383680555555","0.6104383680555555","0.6104383680555555","0.6371974571078431","0.6371974571078431","0.6371974571078431"
"208","0.9563551682692308","0.9563551682692308","0.9563551682692308","0.9817457932692308","0.9817457932692308","0.9817457932692308","0.43829113924050633","0.43829113924050633","0.43829113924050633","0.27346254006410253","0.27346254006410253","0.27346254006410253","0.6295138888888889","0.6295138888888889","0.6295138888888889","0.6325635723039216","0.6325635723039216","0.6325635723039216"
"209","0.9599609375","0.9599609375","0.9599609375","0.9742337740384616","0.9742337740384616","0.9742337740384616","0.42465634889240506","0.42465634889240506","0.42465634889240506","0.32459435096153844","0.32459435096153844","0.32459435096153844","0.6154947916666667","0.6154947916666667","0.6154947916666667","0.6232766544117647","0.6232766544117647","0.6232766544117647"
"210","0.9461388221153846","0.9461388221153846","0.9461388221153846","0.9820462740384616","0.9820462740384616","0.9820462740384616","0.4385630933544304","0.4385630933544304","0.4385630933544304","0.31037159455128205","0.31037159455128205","0.31037159455128205","0.6036241319444444","0.6036241319444444","0.6036241319444444","0.6270297181372549","0.6270297181372549","0.6270297181372549"
"211","0.9429837740384616","0.9429837740384616","0.9429837740384616","0.9793419471153846","0.9793419471153846","0.9793419471153846","0.4189329509493671","0.4189329509493671","0.4189329509493671","0.31615584935897434","0.31615584935897434","0.31615584935897434","0.6190104166666667","0.6190104166666667","0.6190104166666667","0.6328125","0.6328125","0.6328125"
"212","0.9420072115384616","0.9420072115384616","0.9420072115384616","0.9579326923076923","0.9579326923076923","0.9579326923076923","0.44075108781645567","0.44075108781645567","0.44075108781645567","0.30931991185897434","0.30931991185897434","0.30931991185897434","0.6166449652777778","0.6166449652777778","0.6166449652777778","0.6237553615196079","0.6237553615196079","0.6237553615196079"
"213","0.9390775240384616","0.9390775240384616","0.9390775240384616","0.9727313701923077","0.9727313701923077","0.9727313701923077","0.43051572389240506","0.43051572389240506","0.43051572389240506","0.30283453525641024","0.30283453525641024","0.30283453525641024","0.625759548611111","0.625759548611111","0.625759548611111","0.6297104779411765","0.6297104779411765","0.6297104779411765"
"214","0.9400540865384616","0.9400540865384616","0.9400540865384616","0.9713040865384616","0.9713040865384616","0.9713040865384616","0.4209849683544304","0.4209849683544304","0.4209849683544304","0.29369491185897434","0.29369491185897434","0.29369491185897434","0.6101996527777778","0.6101996527777778","0.6101996527777778","0.6323146446078431","0.6323146446078431","0.6323146446078431"
"215","0.9479417067307692","0.9479417067307692","0.9479417067307692","0.9844501201923077","0.9844501201923077","0.9844501201923077","0.4443235759493671","0.4443235759493671","0.4443235759493671","0.29787660256410253","0.29787660256410253","0.29787660256410253","0.6263454861111111","0.6263454861111111","0.6263454861111111","0.6283318014705882","0.6283318014705882","0.6283318014705882"
"216","0.9368990384615384","0.9368990384615384","0.9368990384615384","0.9822716346153846","0.9822716346153846","0.9822716346153846","0.4457698773734177","0.4457698773734177","0.4457698773734177","0.31162359775641024","0.31162359775641024","0.31162359775641024","0.6105034722222222","0.6105034722222222","0.6105034722222222","0.6349188112745098","0.6349188112745098","0.6349188112745098"
"217","0.9605618990384616","0.9605618990384616","0.9605618990384616","0.9812950721153846","0.9812950721153846","0.9812950721153846","0.4473521558544304","0.4473521558544304","0.4473521558544304","0.3104967948717949","0.3104967948717949","0.3104967948717949","0.6231553819444444","0.6231553819444444","0.6231553819444444","0.6300359987745098","0.6300359987745098","0.6300359987745098"
"218","0.9510216346153846","0.9510216346153846","0.9510216346153846","0.9815204326923077","0.9815204326923077","0.9815204326923077","0.439168809335443","0.439168809335443","0.439168809335443","0.30701622596153844","0.30701622596153844","0.30701622596153844","0.6171223958333333","0.6171223958333333","0.6171223958333333","0.6268573835784313","0.6268573835784313","0.6268573835784313"
"219","0.9296123798076923","0.9296123798076923","0.9296123798076923","0.9691256009615384","0.9691256009615384","0.9691256009615384","0.4682926226265823","0.4682926226265823","0.4682926226265823","0.31455328525641024","0.31455328525641024","0.31455328525641024","0.6234809027777778","0.6234809027777778","0.6234809027777778","0.6305338541666666","0.6305338541666666","0.6305338541666666"
"220","0.9414813701923077","0.9414813701923077","0.9414813701923077","0.9832481971153846","0.9832481971153846","0.9832481971153846","0.45805725870253167","0.45805725870253167","0.45805725870253167","0.28986378205128205","0.28986378205128205","0.28986378205128205","0.6239800347222223","0.6239800347222223","0.6239800347222223","0.6380208333333334","0.6380208333333334","0.6380208333333334"
"221","0.9580829326923077","0.9580829326923077","0.9580829326923077","0.9766376201923077","0.9766376201923077","0.9766376201923077","0.4301448773734177","0.4301448773734177","0.4301448773734177","0.30346053685897434","0.30346053685897434","0.30346053685897434","0.616796875","0.616796875","0.616796875","0.6223000919117647","0.6223000919117647","0.6223000919117647"
"222","0.9423076923076923","0.9423076923076923","0.9423076923076923","0.9564302884615384","0.9564302884615384","0.9564302884615384","0.46577086629746833","0.46577086629746833","0.46577086629746833","0.29697516025641024","0.29697516025641024","0.29697516025641024","0.627712673611111","0.627712673611111","0.627712673611111","0.6279296875","0.6279296875","0.6279296875"
"223","0.9568810096153846","0.9568810096153846","0.9568810096153846","0.9703275240384616","0.9703275240384616","0.9703275240384616","0.42223348496835444","0.42223348496835444","0.42223348496835444","0.31740785256410253","0.31740785256410253","0.31740785256410253","0.6260199652777777","0.6260199652777777","0.6260199652777777","0.6298828125","0.6298828125","0.6298828125"
"224","0.9434344951923077","0.9434344951923077","0.9434344951923077","0.9749849759615384","0.9749849759615384","0.9749849759615384","0.457451542721519","0.457451542721519","0.457451542721519","0.30088141025641024","0.30088141025641024","0.30088141025641024","0.614040798611111","0.614040798611111","0.614040798611111","0.6259574142156863","0.6259574142156863","0.6259574142156863"
"225","0.9556039663461539","0.9556039663461539","0.9556039663461539","0.9854266826923077","0.9854266826923077","0.9854266826923077","0.43647399129746833","0.43647399129746833","0.43647399129746833","0.28693409455128205","0.28693409455128205","0.28693409455128205","0.6253472222222222","0.6253472222222222","0.6253472222222222","0.6180683210784313","0.6180683210784313","0.6180683210784313"
"226","0.9550030048076923","0.9550030048076923","0.9550030048076923","0.9620643028846154","0.9620643028846154","0.9620643028846154","0.4517652294303798","0.4517652294303798","0.4517652294303798","0.30869391025641024","0.30869391025641024","0.30869391025641024","0.6177083333333333","0.6177083333333333","0.6177083333333333","0.6335401348039216","0.6335401348039216","0.6335401348039216"
"227","0.9337439903846154","0.9337439903846154","0.9337439903846154","0.9644681490384616","0.9644681490384616","0.9644681490384616","0.4550657634493671","0.4550657634493671","0.4550657634493671","0.28588241185897434","0.28588241185897434","0.28588241185897434","0.6062934027777778","0.6062934027777778","0.6062934027777778","0.6218213848039216","0.6218213848039216","0.6218213848039216"
"228","0.9339693509615384","0.9339693509615384","0.9339693509615384","0.9773888221153846","0.9773888221153846","0.9773888221153846","0.452840684335443","0.452840684335443","0.452840684335443","0.29767628205128205","0.29767628205128205","0.29767628205128205","0.6126519097222222","0.6126519097222222","0.6126519097222222","0.6349188112745098","0.6349188112745098","0.6349188112745098"
"229","0.9376502403846154","0.9376502403846154","0.9376502403846154","0.9725060096153846","0.9725060096153846","0.9725060096153846","0.460517207278481","0.460517207278481","0.460517207278481","0.28295272435897434","0.28295272435897434","0.28295272435897434","0.6233072916666667","0.6233072916666667","0.6233072916666667","0.6293083639705882","0.6293083639705882","0.6293083639705882"
"230","0.9493689903846154","0.9493689903846154","0.9493689903846154","0.9876051682692308","0.9876051682692308","0.9876051682692308","0.44071400316455694","0.44071400316455694","0.44071400316455694","0.29056490384615385","0.29056490384615385","0.29056490384615385","0.6180772569444445","0.6180772569444445","0.6180772569444445","0.6274318321078431","0.6274318321078431","0.6274318321078431"
"231","0.9522235576923077","0.9522235576923077","0.9522235576923077","0.9744591346153846","0.9744591346153846","0.9744591346153846","0.4555355023734177","0.4555355023734177","0.4555355023734177","0.30318509615384615","0.30318509615384615","0.30318509615384615","0.6155164930555556","0.6155164930555556","0.6155164930555556","0.6399739583333334","0.6399739583333334","0.6399739583333334"
"232","0.9685997596153846","0.9685997596153846","0.9685997596153846","0.9895582932692308","0.9895582932692308","0.9895582932692308","0.4613948773734177","0.4613948773734177","0.4613948773734177","0.28337840544871795","0.28337840544871795","0.28337840544871795","0.6232855902777777","0.6232855902777777","0.6232855902777777","0.6315104166666666","0.6315104166666666","0.6315104166666666"
"233","0.9508713942307692","0.9508713942307692","0.9508713942307692","0.9849759615384616","0.9849759615384616","0.9849759615384616","0.43940367879746833","0.43940367879746833","0.43940367879746833","0.30408653846153844","0.30408653846153844","0.30408653846153844","0.603125","0.603125","0.603125","0.6246744791666666","0.6246744791666666","0.6246744791666666"
"234","0.9504957932692308","0.9504957932692308","0.9504957932692308","0.9827223557692308","0.9827223557692308","0.9827223557692308","0.46856457674050633","0.46856457674050633","0.46856457674050633","0.28943810096153844","0.28943810096153844","0.28943810096153844","0.6229817708333333","0.6229817708333333","0.6229817708333333","0.6263786764705882","0.6263786764705882","0.6263786764705882"
"235","0.9597355769230769","0.9597355769230769","0.9597355769230769","0.9742337740384616","0.9742337740384616","0.9742337740384616","0.46762509889240506","0.46762509889240506","0.46762509889240506","0.3075671073717949","0.3075671073717949","0.3075671073717949","0.6332465277777778","0.6332465277777778","0.6332465277777778","0.6146407781862745","0.6146407781862745","0.6146407781862745"
"236","0.9729567307692308","0.9729567307692308","0.9729567307692308","0.9844501201923077","0.9844501201923077","0.9844501201923077","0.45502867879746833","0.45502867879746833","0.45502867879746833","0.30408653846153844","0.30408653846153844","0.30408653846153844","0.62109375","0.62109375","0.62109375","0.6271063112745098","0.6271063112745098","0.6271063112745098"
"237","0.9612379807692308","0.9612379807692308","0.9612379807692308","0.9836989182692308","0.9836989182692308","0.9836989182692308","0.4482298259493671","0.4482298259493671","0.4482298259493671","0.27611678685897434","0.27611678685897434","0.27611678685897434","0.6246961805555555","0.6246961805555555","0.6246961805555555","0.6380208333333334","0.6380208333333334","0.6380208333333334"
"238","0.9559795673076923","0.9559795673076923","0.9559795673076923","0.9846754807692308","0.9846754807692308","0.9846754807692308","0.46014636075949367","0.46014636075949367","0.46014636075949367","0.30346053685897434","0.30346053685897434","0.30346053685897434","0.6138454861111111","0.6138454861111111","0.6138454861111111","0.6273552389705882","0.6273552389705882","0.6273552389705882"
"239","0.9517728365384616","0.9517728365384616","0.9517728365384616","0.9868539663461539","0.9868539663461539","0.9868539663461539","0.47967761075949367","0.47967761075949367","0.47967761075949367","0.29732572115384615","0.29732572115384615","0.29732572115384615","0.6084852430555555","0.6084852430555555","0.6084852430555555","0.6305338541666666","0.6305338541666666","0.6305338541666666"
"240","0.9551532451923077","0.9551532451923077","0.9551532451923077","0.9900090144230769","0.9900090144230769","0.9900090144230769","0.4513943829113924","0.4513943829113924","0.4513943829113924","0.31412760416666663","0.31412760416666663","0.31412760416666663","0.6241102430555555","0.6241102430555555","0.6241102430555555","0.6249808517156863","0.6249808517156863","0.6249808517156863"
"241","0.9514723557692308","0.9514723557692308","0.9514723557692308","0.9761868990384616","0.9761868990384616","0.9761868990384616","0.45795836629746833","0.45795836629746833","0.45795836629746833","0.31252504006410253","0.31252504006410253","0.31252504006410253","0.6195529513888889","0.6195529513888889","0.6195529513888889","0.6315104166666666","0.6315104166666666","0.6315104166666666"
"242","0.9361478365384616","0.9361478365384616","0.9361478365384616","0.9703275240384616","0.9703275240384616","0.9703275240384616","0.46698229825949367","0.46698229825949367","0.46698229825949367","0.2991286057692308","0.2991286057692308","0.2991286057692308","0.6266493055555555","0.6266493055555555","0.6266493055555555","0.6144109987745098","0.6144109987745098","0.6144109987745098"
